Q,A,A_model
Qual deve ser o procedimento adotado pelo contribuinte no caso de contrato  de concessão de serviços públicos na adoção inicial?,"No caso de contrato de concessão de serviços públicos, o contribuinte deverá: 1) calcular o resultado tributável do contrato de concessão acumulado até a data da adoção inicial, considerando os métodos e critérios vigentes em 31 de dezembro de 2007; 2) calcular o resultado tributável do contrato de concessão acumulado até a data da adoção inicial, considerando as disposições da Instrução Normativa RFB nº 1.700/2017 e da Lei nº 6.404, de 1976; 3) calcular a diferença entre os valores referidos nos itens 1 e 2 acima, que deverá ser controlada na Parte B do e-Lalur e do e-Lacs; e 4) adicionar, se negativa, ou excluir, se positiva, a diferença referida no item 3 acima na apuração do lucro real e do resultado ajustado em quotas fixas mensais durante o prazo restante de vigência do contrato. O contribuinte deverá conservar os documentos comprobatórios da diferença enquanto os períodos de apuração abrangidos pelo contrato estiverem sujeitos a verificação por parte da Secretaria Especial da Receita Federal do Brasil. 774","No caso de contrato de concessão de serviços públicos, o contribuinte deverá:

1. Calcular o resultado tributável do contrato de concessão acumulado até a data da adoção inicial, considerando os métodos e critérios vigentes em 31 de dezembro de 2007.
2. Calcular o resultado tributável do contrato de concessão acumulado até a data da adoção inicial, considerando as disposições desta Instrução Normativa e da Lei nº 6.404, de 1976.
3. Calcular a diferença entre os valores referidos nos incisos I e II do caput.
4. Adicionar, se negativa, ou excluir, se positiva, a diferença referida no inciso III do caput na apuração do lucro real e do resultado ajustado em quotas fixas mensais durante o prazo restante de vigência do contrato."
Quais são os níveis de detalhamento e as características das subcontas?,"As subcontas serão analíticas e registrarão os lançamentos contábeis das diferenças em último nível. Cada subconta deve se referir a apenas uma única conta de ativo ou passivo, e cada conta de ativo ou passivo referir-se-á a apenas uma subconta. O conjunto de contas formado pela conta analítica do ativo ou passivo e as subcontas correlatas receberá identificação única, que não poderá ser alterada até o encerramento contábil das subcontas.","As subcontas devem ser analíticas e registrar os lançamentos contábeis das diferenças em último nível. Cada subconta deve se referir a apenas 1 (uma) única conta de ativo ou passivo, e cada conta de ativo ou passivo referir-se-á a apenas 1 (uma) subconta. O conjunto de contas formado pela conta analítica do ativo ou passivo e as subcontas correlatas receberá identificação única, que não poderá ser alterada até o encerramento contábil das subcontas."
Qual deve ser o procedimento adotado na criação de subcontas no caso de  ativos ou passivos representados por mais de uma conta?,"No caso de ativos ou passivos representados por mais de uma conta (ex: bens depreciáveis), o controle das diferenças deverá ser feito com a utilização de uma subconta para cada conta, exceto se o contribuinte optar pela utilização de subcontas auxiliares, conforme previsto nos §§ 6° e 7° do art. 295, §§ 4° e 5° do art. 296, §§ 6° e 7° do art. 298 e §§ 4° e 5° do art. 299 da Instrução Normativa RFB n° 1.700, de 2017, hipótese em que haverá somente uma subconta vinculada ao ativo acompanhada de uma subconta auxiliar.","No caso de ativos ou passivos representados por mais de 1 (uma) conta, a pessoa jurídica deve mantenha um livro Razão auxiliar que demonstre o detalhamento individualizado por ativo ou passivo. Cada subconta deve se referir a apenas 1 (uma) única conta de ativo ou passivo, e cada conta de ativo ou passivo referir-se-á a apenas 1 (uma) subconta."
O que deve ser entendido por contabilidade societária e como ela é  apresentada?,"A contabilidade societária é apresentada por meio da Escrituração Contábil Digital (ECD) no caso de pessoa jurídica que a tenha adotado nos termos da Instrução Normativa RFB nº 2.003, de 18 de janeiro de 2021. Na contabilidade societária, os ativos e passivos estarão mensurados de acordo com as disposições da Lei nº 6.404, de 1976, considerando as alterações introduzidas pela Lei n° 11.638/07 e pela Lei n° 11.941/09.","A contabilidade societária é a forma de contabilizar as transações e o estado financeiro de uma pessoa jurídica, como uma empresa ou uma organização. Ela segue as normas e regulamentações estabelecidas pela Lei nº 6.404, de 1976, que é a Lei das Sociedades por Ações. Na contabilidade societária, os ativos e passivos são mensurados de acordo com os métodos e critérios vigentes em 31 de dezembro de 2007.

A contabilidade societária é apresentada por meio da ECD (Estrutura de Contabilidade Digital), que é um formato digitalizado para a apresentação da contabilidade. Essa estrutura é definida pela Instrução Normativa RFB nº 787, de 2007, ou pela Instrução Normativa RFB nº 1.420, de 2013, dependendo da data da adoção da ECD.

O FCONT (Folha de Controle Contábil) é gerado a partir da contabilidade societária, após a inserção e a validação de lançamentos informados no Programa Validador e Assinador da Entrada de Dados para o Controle Fiscal Contábil de Transição, conforme a Instrução Normativa RFB nº 967, de 2009."
Onde estavam representados os ativos e passivos mensurados de acordo com  os métodos e critérios vigentes em 31 de dezembro de 2007 durante a vigência  do RTT? Como era gerado o FCONT?,"Esses ativos e passivos estavam no Controle Fiscal Contábil de Transição (FCONT) de que tratam os arts. 7º e 8º da Instrução Normativa RFB nº 949, de 2009. O FCONT era gerado a partir da contabilidade societária, expurgando e inserindo os lançamentos informados no Programa Validador e Assinador da Entrada de Dados para o Controle Fiscal Contábil de Transição de que trata a Instrução Normativa RFB nº 967, de 2009 (e alterações).","Os ativos e passivos mensurados de acordo com os métodos e critérios vigentes em 31 de dezembro de 2007 estavam representados no FCONT, que era gerado a partir da contabilidade societária apresentada por meio da ECD, conforme as Instruções Normativas RFB nº 787, de 2007, e nº 1.420, de 2013."
"As disposições contidas na Instrução Normativa SRF nº 11, de 10 de fevereiro  de 1999, eram aplicadas somente às operações de incorporação, fusão e cisão,  ocorridas até 31 de dezembro de 2017, cuja participação societária tenha sido  adquirida até 31 de dezembro de 2014, desde que o processo de aquisição  tenha sido iniciado até 31 de dezembro de 2014. Neste sentido, o que pode ser  entendido como início do processo de aquisição?",O pedido de aprovação da aquisição junto ao órgão regulador ou fiscalizador deve ter sido protocolizado até 31 de dezembro de 2014.,"O início do processo de aquisição pode ser entendido como a data na qual a pessoa jurídica iniciou os procedimentos para adquirir a participação societária. Esta data deve preceder a data de aprovação dos órgãos reguladores e fiscalizadores, conforme o § 2º do Art. 192, e deve ocorrer até 31 de dezembro de 2014, para que a aquisição seja considerada na aplicação das disposições da Instrução Normativa SRF nº 11, de 10 de fevereiro de 1999."
"Qual será o resultado tributável quando da alienação de bem objeto de  arrendamento mercantil, na hipótese em que o valor contábil do bem já tiver  sido computado na determinação do lucro real e do resultado ajustado pela  arrendatária a título de contraprestação de arrendamento mercantil?","Quando o valor contábil do bem já tiver sido computado na determinação do lucro real e do resultado ajustado pela arrendatária, a título de contraprestação de arrendamento mercantil, o resultado tributável na alienação de bem ou direito corresponderá ao respectivo valor da alienação.","O resultado tributável na alienação de bem objeto de arrendamento mercantil, na hipótese em que o valor contábil do bem já tiver sido computado na determinação do lucro real e do resultado ajustado pela arrendatária a título de contraprestação de arrendamento mercantil, corresponderá ao respectivo valor da alienação."
"Qual o tratamento aplicável, em relação ao ganho de capital, aos contratos não  tipificados como arrendamento mercantil e que contenham elementos  contabilizados como arrendamento mercantil por força de normas contábeis e  da legislação comercial?","Em relação aos contratos não tipificados como arrendamento mercantil que contenham elementos contabilizados como arrendamento mercantil por força de normas contábeis e da legislação comercial, a determinação do ganho ou perda de capital de bens ou direitos que tenham sido objeto de arrendamento mercantil terá por base o valor contábil do bem, assim entendido o que estiver registrado na escrituração do contribuinte, diminuído, se for o caso, da depreciação, amortização ou exaustão acumulada e das perdas estimadas no valor de ativos. O disposto acima não se aplica quando o valor contábil do bem já tiver sido computado na determinação do lucro real e do resultado ajustado pela arrendatária, a título de contraprestação de arrendamento mercantil. Neste caso, o resultado tributável da alienação corresponderá ao respectivo valor da alienação.",O disposto neste artigo também se aplica aos contratos não tipificados como arrendamento mercantil que contenham elementos contabilizados como arrendamento mercantil por força de normas contábeis e da legislação comercial.
"O que deve ser considerado como ""contraprestações creditadas""?","Para efeito do disposto no art. 175 da Instrução Normativa RFB nº 1.700, de 2017, consideram-se contraprestações creditadas as contraprestações vencidas.","As contraprestações creditadas são aquelas que já foram pagas ou que estão em aberto, mas que já foram creditadas na contabilidade do arrendatário. Estas contraprestações são relacionadas a bens móveis ou imóveis intrinsecamente ligados à produção ou comercialização de bens e serviços, e incluem despesas financeiras, como juros, que são considerados como parte do lucro líquido ao longo dos períodos de apuração."
"O que é “despesa financeira” considerada nas contraprestações pagas ou  creditadas, a que se refere o inciso I do art. 175 da IN RFB nº 1.700, de 2017?","São os encargos financeiros, incluindo-se os juros decorrentes do ajuste a valor presente.",Despesa financeira é definida como os juros computados no valor da contraprestação de arrendamento mercantil.
"Em relação às operações de arrendamento mercantil, é necessária  evidenciação em subconta?",No caso de bem objeto de arrendamento mercantil financeiro não é necessário que a arrendatária evidencie em subconta vinculada ao bem arrendado os juros decorrentes do ajuste a valor presente relativo ao contrato de arrendamento mercantil.,"Não, não é necessária evidenciação em subconta em relação às operações de arrendamento mercantil, conforme o inciso VII do § 1º do artigo 93 da Lei nº 6.404/76, que estabelece que ""não é necessária a evidenciação em subconta de que trata § 1º do art. 93""."
"Descaracterizada a operação de arrendamento mercantil financeiro, como será  determinado o preço de compra e venda?","O preço de compra e venda será o total das contraprestações pagas durante a vigência do arrendamento, acrescido da parcela paga a título de preço de aquisição. ","O preço de compra e venda será o total das contraprestações pagas durante a vigência do arrendamento, acrescido da parcela paga a título de preço de aquisição."
"Como deverão ser tratados os custos ou despesas operacionais pela  adquirente, na hipótese de descaracterização da operação de arrendamento  mercantil? Adicionalmente, como deverão ser tratados os eventuais tributos  não recolhidos?","As importâncias já deduzidas, como custo ou despesa operacional pela adquirente, acrescerão ao lucro tributável, no período de apuração correspondente à respectiva dedução. Adicionalmente, os tributos não recolhidos serão devidos com acréscimos previstos na legislação vigente.","Os custos ou despesas operacionais pela adquirente devem ser acrescidos ao lucro tributável no período de apuração correspondente à respectiva dedução, e os tributos não recolhidos devem ser devidos com acréscimos previstos na legislação vigente."
"Quais valores devem ser computados na determinação da base de cálculo do  PIS e da COFINS, em operação de arrendamento mercantil, na pessoa jurídica  arrendadora?","A pessoa jurídica arrendadora deverá computar na apuração da base de cálculo da Contribuição para o PIS/Pasep e da COFINS, o valor da contraprestação de arrendamento mercantil, independentemente de na operação haver transferência substancial dos riscos e benefícios inerentes à propriedade do ativo.","Os valores a serem computados na determinação da base de cálculo do PIS e da COFINS, em operações de arrendamento mercantil, na pessoa jurídica arrendadora, são:

1. O valor da contraprestação de arrendamento mercantil.
2. O valor do custo de aquisição ou construção dos bens arrendados, ao longo do período de vigência do contrato, para pessoas jurídicas sujeitas ao regime de tributação não cumulativo.
3. O valor de cada contraprestação durante o período de vigência do contrato, para pessoas jurídicas arrendadoras que realizam operações em que haja transferência substancial dos riscos e benefícios inerentes à propriedade do ativo e que não estejam sujeitas ao tratamento tributário disciplinado pela Lei nº 6.099, de 1974."
"Qual o tratamento tributário dispensado à receita decorrente da venda de  bens classificados no grupo de ""ativo não circulante mantido para venda"",  quando pessoa jurídica sujeita ao regime não cumulativo?","Não integram a base de cálculo da Contribuição para o PIS/Pasep e da COFINS apurados no regime de incidência não-cumulativa a que se referem a Lei nº 10.637, de 2002, e a Lei nº 10.833, de 2003, as outras receitas, decorrentes da venda de bens do ativo não circulante, classificado como investimento, imobilizado ou intangível. Tal disposição se aplica inclusive no caso do bem ter sido reclassificado para o Ativo Circulante com intenção de venda, por força das normas contábeis e da legislação comercial.","A receita decorrente da venda de bens classificados no grupo de ""ativo não circulante mantido para venda"" não integra a base de cálculo da Contribuição para o PIS/Pasep e da Cofins, conforme a Lei nº 10.637, de 2002, e a Lei nº 10.833, de 2003, em regime de incidência não cumulativa."
O ganho decorrente de avaliação de ativo com base no valor justo integrará a  base de cálculo estimada do IRPJ e da CSLL?,Não. A contrapartida do aumento no valor do ativo decorrente de avaliação com base no valor justo não integrará a base de cálculo estimada do IRPJ e da CSLL.,"Não, o ganho decorrente de avaliação de ativo com base no valor justo não integrará a base de cálculo estimada do IRPJ e da CSLL, conforme informa o artigo 41 da lei."
O ganho decorrente de avaliação de ativo com base no valor justo integrará a  base de cálculo do lucro e resultado presumido?,"Não. A contrapartida do aumento no valor do ativo decorrente de avaliação com base no valor justo não integrará a base de cálculo do lucro e resultado presumido no período de apuração: I - relativo à avaliação com base no valor justo, caso seja registrado diretamente em conta de receita; ou II - em que seja reclassificado como receita, caso seja inicialmente registrado em conta de patrimônio líquido.","Não, o ganho decorrente de avaliação de ativo com base no valor justo não integrará a base de cálculo do lucro e resultado presumido, conforme informa o artigo 217 da lei."
"Na apuração do ganho de capital na alienação de investimento, imobilizado ou  intangível a ser acrescido à base de cálculo do lucro e resultado presumido, o  aumento no valor do ativo decorrente de avaliação com base no valor justo  pode ser considerado como parte integrante do valor contábil?","Não, exceto se o ganho relativo à avaliação com base no valor justo tenha sido anteriormente computado na base de cálculo do tributo.","No, o aumento no valor do ativo decorrente de avaliação com base no valor justo não pode ser considerado como parte integrante do valor contábil na apuração do ganho de capital na alienação de investimento, imobilizado ou intangível."
O ganho decorrente de avaliação de ativo com base no valor justo integrará a  base de cálculo do lucro e resultado arbitrado?,"Não. A contrapartida do aumento no valor do ativo decorrente de avaliação com base no valor justo não integrará as bases de cálculo do lucro e do resultado arbitrados no período de apuração: I - relativo à avaliação com base no valor justo, caso seja registrado diretamente em conta de receita; ou II - em que seja reclassificado como receita, caso seja inicialmente registrado em conta de patrimônio líquido.","Não, o ganho decorrente de avaliação de ativo com base no valor justo não integrará a base de cálculo do lucro e resultado arbitrado, conforme informa o artigo 229 da lei."
"Na apuração do ganho de capital na alienação de investimento, imobilizado ou  intangível a ser acrescido à base de cálculo do lucro e do resultado arbitrado,  o aumento no valor do ativo decorrente de avaliação com base no valor justo  pode ser considerado como parte integrante do valor contábil?","Não, exceto se o ganho relativo à avaliação com base no valor justo tenha sido anteriormente computado na base de cálculo do tributo.","No, o aumento no valor do ativo decorrente de avaliação com base no valor justo não pode ser considerado como parte integrante do valor contábil na apuração do ganho de capital na alienação de investimento, imobilizado ou intangível."
"Na hipótese em que o Banco Central do Brasil venha a modificar ou incorporar  novos dispositivos contábeis a serem aplicados pelas instituições financeiras e  demais entidades autorizadas a funcionar, como os impactos tributários  devem ser avaliados?","A modificação ou a adoção de métodos e critérios contábeis pelo Banco Central do Brasil não terá implicação na apuração dos tributos federais até que lei tributária regule a matéria, observado o disposto no art. 283 da Instrução Normativa RFB n° 1.700, de 2017.","Para avaliar os impactos tributários de modificações ou adoções de novos métodos e critérios contábeis pelo Banco Central do Brasil, é necessário aguardar a regulamentação da matéria por meio de uma lei tributária específica. Até o momento em que essa lei tributária seja promulgada, as alterações contábeis não terão implicações diretas na apuração de tributos federais."
"No que tange à elaboração da escrituração contábil citada na questão anterior,  quais requisitos deverão ser observados? Como tal escrituração será  formalizada para fins de fiscalização?","A escrituração contábil elaborada para atendimento à legislação tributária deverá conter todos os fatos contábeis do período de apuração, devendo ser elaborada em forma contábil e com a utilização do plano de contas da escrituração comercial. Os lançamentos realizados nesta escrituração contábil deverão, nos casos em que couber, manter correspondência com aqueles efetuados na escrituração comercial, inclusive no que se refere aos históricos. A escrituração contábil será transmitida ao Sped.","1. A escrituração contábil deve conter todos os fatos contábeis do período de apuração.
2. Ela deve ser elaborada em forma contábil e com a utilização do plano de contas da escrituração comercial.
3. Os lançamentos na escrituração contábil devem manter correspondência com os efetuados na escrituração comercial, incluindo históricos, quando possível.
4. A escrituração contábil deve ser transmitida ao Sped (Sistema Público de Escrituração Digital).
5. O lucro líquido do exercício para determinar o lucro real e o resultado ajustado deve ser obtido com base na escrituração contábil e apurado com observância à Lei nº 6.404, de 1976, ressalvando as disposições do art. 286 da Instrução Normativa.
6. Os ajustes de adição, exclusão ou compensação para a determinação do lucro real e do resultado ajustado devem ser realizados com base nos valores reconhecidos e mensurados na moeda nacional, conforme o art. 286, contidos na escrituração contábil."
"Qual deve ser o tratamento tributário, para fins de determinação do lucro real  e do resultado ajustado, para pagamento baseado em ações? Em que  momento o pagamento baseado em ações poderá ser considerado dedutível?","O valor da remuneração dos serviços prestados por empregados ou similares, efetuada por meio de acordo com pagamento baseado em ações, deve ser adicionado ao lucro líquido para fins de apuração do lucro real e do resultado ajustado no período de apuração em que o custo ou a despesa forem apropriados. A remuneração dos serviços prestados por empregados ou similares, efetuada por meio de acordo com pagamento baseado em ações, será dedutível somente depois do pagamento, quando liquidados em caixa ou outro ativo, ou depois da transferência da propriedade definitiva das ações ou opções de ações, quando liquidados com instrumentos patrimoniais.","O pagamento baseado em ações deve ser adicionado ao lucro líquido para fins de apuração do lucro real e do resultado ajustado. Esse pagamento só poderá ser considerado dedutível depois do pagamento, quando liquidado em caixa ou outro ativo, ou depois da transferência da propriedade definitiva das ações ou opções de ações, quando liquidado com instrumentos patrimoniais."
Qual o valor que deverá ser considerado para fins de exclusão na determinação  do lucro real e do resultado ajustado?,"O valor a ser excluído será: I - o efetivamente pago, quando a liquidação baseada em ação for efetuada em caixa ou outro ativo financeiro; ou II - o reconhecido no patrimônio líquido nos termos da legislação comercial, quando a liquidação for efetuada em instrumentos patrimoniais.","O valor a ser considerado para fins de exclusão na determinação do lucro real e do resultado ajustado é o valor reconhecido no patrimônio líquido nos termos da legislação comercial, conforme o § 2º do artigo 161."
Como devem ser feitos os ajustes na determinação do lucro real e do resultado  ajustado no reconhecimento e na reversão da perda estimada do valor de  ativos?,"A perda estimada deverá ser adicionada na Parte A do e-Lalur e do e-Lacs no período de apuração em que for reconhecida, e registrada na Parte B para ser excluída quando da alienação ou baixa do ativo correspondente, ou na reversão contábil.","Para realizar os ajustes na determinação do lucro real e do resultado ajustado no reconhecimento e na reversão da perda estimada do valor de ativos, o contribuinte deve considerar apenas os valores contabilizados como redução ao valor recuperável de ativos que não tenham sido objeto de reversão, quando ocorrer a alienação ou baixa do ativo correspondente. No caso de alienação ou baixa de um ativo que compõe uma unidade geradora de caixa, o valor a ser reconhecido na apuração deve ser proporcional à relação entre o valor contábil desse ativo e o total da unidade geradora de caixa à data em que foi realizado o teste de recuperabilidade. Para efeitos de apuração do ganho ou da perda de capital, as perdas estimadas no valor de ativos deverão ser deduzidas do valor contábil do bem. A perda estimada de que trata o caput deverá ser adicionada na parte A do e-Lalur e do e-Lacs no período de apuração em que for reconhecida, e registrada na parte B para ser excluída conforme disposto no caput ou no § 1º, ou na reversão a que se refere o art. 130."
Qual o tratamento tributário da reversão contábil da perda estimada no valor  do ativo?,As reversões das perdas por desvalorização de bens que foram objeto de redução ao valor recuperável de ativos não são computadas na apuração do lucro real e do resultado ajustado.,A reversão da perda estimada no valor do ativo não é computada na apuração do IRPJ e da CSLL.
