Q,A,A_model
"Na ocorrência da adoção de novo método ou critério contábil, os contribuintes  já estão autorizados a fazer os referidos ajustes na apuração do lucro real, da  base de cálculo da CSLL, da COFINS e do PIS, até que a lei tributária regule a  matéria? Ou o contribuinte precisa de uma norma da RFB autorizando efetuar  tais ajustes?","Não. Quando houver modificação ou adoção de novo método ou critério contábil por meio de ato administrativo emitido com base em competência atribuída em lei comercial, a Secretaria Especial da Receita Federal do Brasil irá dispor sobre os procedimentos para anular os efeitos desses atos.","Os contribuintes estão autorizados a fazer os ajustes na apuração do lucro real, da base de cálculo da CSLL, da COFINS e do PIS, após a adoção de novo método ou critério contábil, até que uma lei tributária específica regule essa matéria. Não há necessidade de uma norma específica da RFB para autorizar esses ajustes, desde que os atos administrativos sejam identificados e tratados conforme as disposições da RFB mencionadas."
O controle por subcontas na adoção inicial se aplica aos ativos e passivos  relativos aos contratos de arrendamento mercantil nos quais haja  transferência substancial dos riscos e benefícios inerentes à propriedade do  bem em curso na data da adoção inicial?,"Não. Para os ativos e passivos relativos aos contratos de arrendamento mercantil em curso na data da adoção inicial, nos quais haja transferência substancial dos riscos e benefícios inerentes à propriedade do bem arrendado, não se aplica o controle por subcontas de que tratam os arts. 294 a 300 da Instrução Normativa RFB n° 1.700, de 2017. O disposto acima aplica-se, inclusive, aos contratos não tipificados como arrendamento mercantil que contenham elementos contabilizados como arrendamento mercantil por força de normas contábeis e da legislação comercial. A partir da data da adoção inicial, deverá ser observado o tratamento tributário previsto nos arts. 172 a 177 da Instrução Normativa RFB n° 1.700, de 2017.","Não, o controle por subcontas na adoção inicial não se aplica a esses contratos de arrendamento mercantil. A partir da data da adoção inicial, deve ser observado o tratamento tributário previsto na Instrução Normativa mencionada."
O contribuinte pode efetuar a exclusão da diferença negativa entre o saldo do  ativo diferido registrado na contabilidade societária e no FCONT?,"A diferença negativa verificada na data da adoção inicial entre o valor de ativo diferido na contabilidade societária e no FCONT somente poderá ser excluída se o contribuinte evidenciar essa diferença em subconta vinculada ao ativo. A diferença poderá ser controlada de duas formas: 1) por meio da utilização de uma única subconta, sendo o lançamento a crédito na subconta e a débito na conta de ativo diferido; 2) por meio da utilização de 2 (duas) subcontas, sendo o lançamento a crédito na subconta vinculada ao ativo diferido e a débito em uma subconta auxiliar à subconta vinculada ao ativo. A diferença poderá ser excluída em cada período de apuração proporcionalmente à parcela equivalente à amortização do ativo diferido de acordo com as normas e critérios tributários vigentes em 31 de dezembro de 2007. No caso de ativo diferido não reconhecido na data da adoção inicial na contabilidade societária, mas reconhecido no FCONT, a diferença deverá ser controlada na Parte B do e-Lalur e do e-Lacs.","Sim, o contribuinte pode excluir a diferença negativa, mas somente se evidenciar essa diferença em uma subconta vinculada ao ativo e se cumprir as condições estabelecidas nos §§ 1º a 5º ou 6º e 7º do art. 298. Além disso, a exclusão pode ser feita proporcionalmente à amortização do ativo diferido de acordo com as normas tributárias de 31 de dezembro de 2007, se o ativo não estiver reconhecido na contabilidade societária mas estiver no FCONT, a diferença deve ser controlada no e-Lalur e no e-Lacs."
Qual deve ser o procedimento adotado pelo contribuinte no caso de contrato  de concessão de serviços públicos na adoção inicial?,"No caso de contrato de concessão de serviços públicos, o contribuinte deverá: 1) calcular o resultado tributável do contrato de concessão acumulado até a data da adoção inicial, considerando os métodos e critérios vigentes em 31 de dezembro de 2007; 2) calcular o resultado tributável do contrato de concessão acumulado até a data da adoção inicial, considerando as disposições da Instrução Normativa RFB nº 1.700/2017 e da Lei nº 6.404, de 1976; 3) calcular a diferença entre os valores referidos nos itens 1 e 2 acima, que deverá ser controlada na Parte B do e-Lalur e do e-Lacs; e 4) adicionar, se negativa, ou excluir, se positiva, a diferença referida no item 3 acima na apuração do lucro real e do resultado ajustado em quotas fixas mensais durante o prazo restante de vigência do contrato. O contribuinte deverá conservar os documentos comprobatórios da diferença enquanto os períodos de apuração abrangidos pelo contrato estiverem sujeitos a verificação por parte da Secretaria Especial da Receita Federal do Brasil. 774","No caso de adoção inicial de um contrato de concessão de serviços públicos, o contribuinte deve:

1. Calcular o resultado tributável acumulado até essa data usando os métodos e critérios de 31 de dezembro de 2007.
2. Calcular novamente o resultado tributável acumulado até a mesma data, mas seguindo as regras desta Instrução Normativa e da Lei nº 6.404, de 1976.
3. Encontrar a diferença entre os valores obtidos nos itens 1 e 2.
4. Se a diferença for negativa, adicioná-la à apuração do lucro real e do resultado ajustado mensalmente; se positiva, excluí-la.
5. A partir da adoção inicial, todos os cálculos de resultado tributável serão feitos com base nas disposições desta Instrução Normativa e da Lei de 1976.
6. Controlar a diferença mencionada no item 3 no sistema e-Lalur e e-Lacs.
7. Manter os documentos que comprovam essa diferença enquanto o contrato e os períodos de apuração estão sujeitos a verificação pela Receita Federal do Brasil (RFB).
8. O resultado tributável considera o lucro bruto do contrato desde o início até a adoção inicial, ajustado conforme as regras antigas e as novas, e pode ser diminuído por diferimentos de tributação autorizados."
Quais são os níveis de detalhamento e as características das subcontas?,"As subcontas serão analíticas e registrarão os lançamentos contábeis das diferenças em último nível. Cada subconta deve se referir a apenas uma única conta de ativo ou passivo, e cada conta de ativo ou passivo referir-se-á a apenas uma subconta. O conjunto de contas formado pela conta analítica do ativo ou passivo e as subcontas correlatas receberá identificação única, que não poderá ser alterada até o encerramento contábil das subcontas.","As subcontas são analíticas e têm como característica principal registrar os lançamentos contábeis das diferenças em último nível. Elas devem ser usadas para controlar as variações nos valores dos ativos ou passivos, garantindo que a soma do saldo da subconta com o saldo da conta principal resulte no valor mensurado conforme a Lei nº 6.404/1976. Cada subconta é exclusiva para uma conta de ativo ou passivo específica, e vice-versa. O controle por subcontas dispensa o registro duplicado na parte B do e-Lalur e do e-Lacs, desde que haja um livro Razão auxiliar detalhado quando necessário. As subcontas podem ser específicas para grupos de ativos ou passivos, desde que haja um registro individualizado por cada ativo ou passivo em um livro auxiliar."
Qual deve ser o procedimento adotado na criação de subcontas no caso de  ativos ou passivos representados por mais de uma conta?,"No caso de ativos ou passivos representados por mais de uma conta (ex: bens depreciáveis), o controle das diferenças deverá ser feito com a utilização de uma subconta para cada conta, exceto se o contribuinte optar pela utilização de subcontas auxiliares, conforme previsto nos §§ 6° e 7° do art. 295, §§ 4° e 5° do art. 296, §§ 6° e 7° do art. 298 e §§ 4° e 5° do art. 299 da Instrução Normativa RFB n° 1.700, de 2017, hipótese em que haverá somente uma subconta vinculada ao ativo acompanhada de uma subconta auxiliar.","No caso de ativos ou passivos representados por mais de uma conta, o controle das diferenças deve ser feito utilizando-se uma subconta para cada conta. Isso é especificado no § 2º do Art. 300."
O que deve ser entendido por contabilidade societária e como ela é  apresentada?,"A contabilidade societária é apresentada por meio da Escrituração Contábil Digital (ECD) no caso de pessoa jurídica que a tenha adotado nos termos da Instrução Normativa RFB nº 2.003, de 18 de janeiro de 2021. Na contabilidade societária, os ativos e passivos estarão mensurados de acordo com as disposições da Lei nº 6.404, de 1976, considerando as alterações introduzidas pela Lei n° 11.638/07 e pela Lei n° 11.941/09.","A contabilidade societária se refere ao sistema de registro, organização e apresentação das informações financeiras de uma pessoa jurídica, seguindo as normas estabelecidas pela Lei nº 6.404, de 1976. Ela é apresentada por meio da Declaração Eletrônica de Contabilidade (ECD), especialmente quando adotada conforme as Instruções Normativas RFB nº 787, de 2007, ou RFB nº 1.420, de 2013."
Onde estavam representados os ativos e passivos mensurados de acordo com  os métodos e critérios vigentes em 31 de dezembro de 2007 durante a vigência  do RTT? Como era gerado o FCONT?,"Esses ativos e passivos estavam no Controle Fiscal Contábil de Transição (FCONT) de que tratam os arts. 7º e 8º da Instrução Normativa RFB nº 949, de 2009. O FCONT era gerado a partir da contabilidade societária, expurgando e inserindo os lançamentos informados no Programa Validador e Assinador da Entrada de Dados para o Controle Fiscal Contábil de Transição de que trata a Instrução Normativa RFB nº 967, de 2009 (e alterações).","Os ativos e passivos mensurados de acordo com os métodos e critérios vigentes em 31 de dezembro de 2007 estavam representados no FCONT (Controle Fiscal Contábil de Transição). O FCONT era gerado a partir da contabilidade societária, após expurgar e inserir os lançamentos informados no Programa Validador e Assinador da Entrada de Dados, conforme a Instrução Normativa RFB nº 967, de 2009."
"As disposições contidas na Instrução Normativa SRF nº 11, de 10 de fevereiro  de 1999, eram aplicadas somente às operações de incorporação, fusão e cisão,  ocorridas até 31 de dezembro de 2017, cuja participação societária tenha sido  adquirida até 31 de dezembro de 2014, desde que o processo de aquisição  tenha sido iniciado até 31 de dezembro de 2014. Neste sentido, o que pode ser  entendido como início do processo de aquisição?",O pedido de aprovação da aquisição junto ao órgão regulador ou fiscalizador deve ter sido protocolizado até 31 de dezembro de 2014.,"O início do processo de aquisição se refere à data em que as ações para adquirir a participação societária foram iniciadas, e este processo deve ter sido iniciado até 31 de dezembro de 2014, para se aplicarem as disposições mencionadas."
"Qual será o resultado tributável quando da alienação de bem objeto de  arrendamento mercantil, na hipótese em que o valor contábil do bem já tiver  sido computado na determinação do lucro real e do resultado ajustado pela  arrendatária a título de contraprestação de arrendamento mercantil?","Quando o valor contábil do bem já tiver sido computado na determinação do lucro real e do resultado ajustado pela arrendatária, a título de contraprestação de arrendamento mercantil, o resultado tributável na alienação de bem ou direito corresponderá ao respectivo valor da alienação.","No caso em que o valor contábil do bem já tenha sido computado na determinação do lucro real e do resultado ajustado pela arrendatária como contraprestação de arrendamento mercantil, o resultado tributável na alienação desse bem será igual ao valor da alienação."
"Qual o tratamento aplicável, em relação ao ganho de capital, aos contratos não  tipificados como arrendamento mercantil e que contenham elementos  contabilizados como arrendamento mercantil por força de normas contábeis e  da legislação comercial?","Em relação aos contratos não tipificados como arrendamento mercantil que contenham elementos contabilizados como arrendamento mercantil por força de normas contábeis e da legislação comercial, a determinação do ganho ou perda de capital de bens ou direitos que tenham sido objeto de arrendamento mercantil terá por base o valor contábil do bem, assim entendido o que estiver registrado na escrituração do contribuinte, diminuído, se for o caso, da depreciação, amortização ou exaustão acumulada e das perdas estimadas no valor de ativos. O disposto acima não se aplica quando o valor contábil do bem já tiver sido computado na determinação do lucro real e do resultado ajustado pela arrendatária, a título de contraprestação de arrendamento mercantil. Neste caso, o resultado tributável da alienação corresponderá ao respectivo valor da alienação.","O tratamento aplicável ao ganho de capital em relação a contratos não tipificados como arrendamento mercantil, mas que contenham elementos contabilizados como arrendamento mercantil de acordo com normas contábeis e legislação comercial, segue as disposições do Art. 177. Isso significa que o cálculo do ganho ou perda de capital será baseado no valor contábil do bem, considerando a depreciação, amortização ou exaustão acumulada e perdas estimadas, a menos que esse valor já tenha sido utilizado na determinação do lucro real ou resultado ajustado pela parte arrendatária. Nesse caso, o resultado tributável na venda do bem ou direito será igual ao valor da alienação."
"O que deve ser considerado como ""contraprestações creditadas""?","Para efeito do disposto no art. 175 da Instrução Normativa RFB nº 1.700, de 2017, consideram-se contraprestações creditadas as contraprestações vencidas.","As ""contraprestações creditadas"" são as contraprestações vencidas."
"O que é “despesa financeira” considerada nas contraprestações pagas ou  creditadas, a que se refere o inciso I do art. 175 da IN RFB nº 1.700, de 2017?","São os encargos financeiros, incluindo-se os juros decorrentes do ajuste a valor presente.","A ""despesa financeira"" referida no inciso I do art. 175 da IN RFB nº 1.700, de 2017, compreende os juros calculados no valor das contraprestações de arrendamento mercantil."
"Em relação às operações de arrendamento mercantil, é necessária  evidenciação em subconta?",No caso de bem objeto de arrendamento mercantil financeiro não é necessário que a arrendatária evidencie em subconta vinculada ao bem arrendado os juros decorrentes do ajuste a valor presente relativo ao contrato de arrendamento mercantil.,Não é necessária a evidenciação em subconta para o bem objeto de arrendamento mercantil.
"Descaracterizada a operação de arrendamento mercantil financeiro, como será  determinado o preço de compra e venda?","O preço de compra e venda será o total das contraprestações pagas durante a vigência do arrendamento, acrescido da parcela paga a título de preço de aquisição. ",O preço de compra e venda será determinado somando-se o total das contraprestações pagas durante a vigência do arrendamento ao valor da parcela paga como preço de aquisição.
"Como deverão ser tratados os custos ou despesas operacionais pela  adquirente, na hipótese de descaracterização da operação de arrendamento  mercantil? Adicionalmente, como deverão ser tratados os eventuais tributos  não recolhidos?","As importâncias já deduzidas, como custo ou despesa operacional pela adquirente, acrescerão ao lucro tributável, no período de apuração correspondente à respectiva dedução. Adicionalmente, os tributos não recolhidos serão devidos com acréscimos previstos na legislação vigente.","Na hipótese de descaracterização da operação de arrendamento mercantil, as importâncias já deduzidas como custo ou despesa operacional pela adquirente serão acrescidas ao lucro tributável no período de apuração correspondente à respectiva dedução. Quanto aos tributos não recolhidos, eles deverão ser quitados com acréscimos previstos na legislação vigente."
"Quais valores devem ser computados na determinação da base de cálculo do  PIS e da COFINS, em operação de arrendamento mercantil, na pessoa jurídica  arrendadora?","A pessoa jurídica arrendadora deverá computar na apuração da base de cálculo da Contribuição para o PIS/Pasep e da COFINS, o valor da contraprestação de arrendamento mercantil, independentemente de na operação haver transferência substancial dos riscos e benefícios inerentes à propriedade do ativo.","Na determinação da base de cálculo do PIS e da COFINS, na pessoa jurídica arrendadora, deve-se computar o valor da contraprestação do arrendamento mercantil, independentemente da transferência de riscos e benefícios inerentes à propriedade do ativo."
"Qual o tratamento tributário dispensado à receita decorrente da venda de  bens classificados no grupo de ""ativo não circulante mantido para venda"",  quando pessoa jurídica sujeita ao regime não cumulativo?","Não integram a base de cálculo da Contribuição para o PIS/Pasep e da COFINS apurados no regime de incidência não-cumulativa a que se referem a Lei nº 10.637, de 2002, e a Lei nº 10.833, de 2003, as outras receitas, decorrentes da venda de bens do ativo não circulante, classificado como investimento, imobilizado ou intangível. Tal disposição se aplica inclusive no caso do bem ter sido reclassificado para o Ativo Circulante com intenção de venda, por força das normas contábeis e da legislação comercial.","A receita decorrente da venda de bens classificados como ""ativo não circulante mantido para venda"" por uma pessoa jurídica sujeita ao regime de incidência não cumulativo não integra a base de cálculo para a Contribuição para o PIS/Pasep e da Cofins, conforme estabelecido na Lei nº 10.637/2002 e Lei nº 10.833/2003. Esse tratamento tributário se aplica mesmo quando o bem é reclassificado para o ativo circulante com a intenção de venda devido às normas contábeis e legislação comercial."
O ganho decorrente de avaliação de ativo com base no valor justo integrará a  base de cálculo estimada do IRPJ e da CSLL?,Não. A contrapartida do aumento no valor do ativo decorrente de avaliação com base no valor justo não integrará a base de cálculo estimada do IRPJ e da CSLL.,"Não, o ganho decorrente de avaliação de ativo com base no valor justo não integrará a base de cálculo estimada do IRPJ e da CSLL, desde que seja registrado diretamente em conta de receita ou reclassificado como receita inicialmente em conta de patrimônio líquido. No entanto, se o ganho por aumento no valor do ativo tiver sido anteriormente computado na base de cálculo do tributo, o disposto não se aplica."
O ganho decorrente de avaliação de ativo com base no valor justo integrará a  base de cálculo do lucro e resultado presumido?,"Não. A contrapartida do aumento no valor do ativo decorrente de avaliação com base no valor justo não integrará a base de cálculo do lucro e resultado presumido no período de apuração: I - relativo à avaliação com base no valor justo, caso seja registrado diretamente em conta de receita; ou II - em que seja reclassificado como receita, caso seja inicialmente registrado em conta de patrimônio líquido.","Não, o ganho decorrente de avaliação de ativo com base no valor justo não integrará a base de cálculo do lucro presumido e do resultado presumido no período de apuração, desde que seja registrado diretamente em conta de receita ou reclassificado como receita a partir de conta de patrimônio líquido, conforme os incisos I e II do Art. 217."
"Na apuração do ganho de capital na alienação de investimento, imobilizado ou  intangível a ser acrescido à base de cálculo do lucro e resultado presumido, o  aumento no valor do ativo decorrente de avaliação com base no valor justo  pode ser considerado como parte integrante do valor contábil?","Não, exceto se o ganho relativo à avaliação com base no valor justo tenha sido anteriormente computado na base de cálculo do tributo.","Não, o aumento no valor do ativo decorrente de avaliação com base no valor justo não pode ser considerado como parte integrante do valor contábil na apuração do ganho de capital na alienação de investimento, imobilizado ou intangível para o cálculo do lucro e resultado presumido, salvo se o ganho tiver sido anteriormente computado na base de cálculo do tributo."
O ganho decorrente de avaliação de ativo com base no valor justo integrará a  base de cálculo do lucro e resultado arbitrado?,"Não. A contrapartida do aumento no valor do ativo decorrente de avaliação com base no valor justo não integrará as bases de cálculo do lucro e do resultado arbitrados no período de apuração: I - relativo à avaliação com base no valor justo, caso seja registrado diretamente em conta de receita; ou II - em que seja reclassificado como receita, caso seja inicialmente registrado em conta de patrimônio líquido.","Não, o ganho decorrente de avaliação de ativo com base no valor justo não integrará a base de cálculo do lucro arbitrado e do resultado arbitrado no período de apuração, desde que seja registrado diretamente em conta de receita ou reclassificado como receita a partir de conta de patrimônio líquido, conforme os incisos I e II do Art. 229. No entanto, se o ganho por aumento no valor do ativo tiver sido anteriormente computado na base de cálculo do tributo, o disposto no § 1º não se aplica."
"Na apuração do ganho de capital na alienação de investimento, imobilizado ou  intangível a ser acrescido à base de cálculo do lucro e do resultado arbitrado,  o aumento no valor do ativo decorrente de avaliação com base no valor justo  pode ser considerado como parte integrante do valor contábil?","Não, exceto se o ganho relativo à avaliação com base no valor justo tenha sido anteriormente computado na base de cálculo do tributo.","Não, o aumento no valor do ativo decorrente de avaliação com base no valor justo não pode ser considerado como parte integrante do valor contábil na apuração do ganho de capital na alienação de investimento, imobilizado ou intangível para fins de cálculo do lucro e do resultado arbitrado, salvo se o ganho tiver sido anteriormente computado na base de cálculo do tributo, conforme disposição do § 2º do Art. 229."
"Na hipótese em que o Banco Central do Brasil venha a modificar ou incorporar  novos dispositivos contábeis a serem aplicados pelas instituições financeiras e  demais entidades autorizadas a funcionar, como os impactos tributários  devem ser avaliados?","A modificação ou a adoção de métodos e critérios contábeis pelo Banco Central do Brasil não terá implicação na apuração dos tributos federais até que lei tributária regule a matéria, observado o disposto no art. 283 da Instrução Normativa RFB n° 1.700, de 2017.","Os impactos tributários resultantes de modificação ou adoção de novos métodos e critérios contábeis pelo Banco Central do Brasil não serão considerados na apuração dos tributos federais até que haja uma lei tributária específica que regule essa questão, respeitando o que está estabelecido no artigo 283."
"No que tange à elaboração da escrituração contábil citada na questão anterior,  quais requisitos deverão ser observados? Como tal escrituração será  formalizada para fins de fiscalização?","A escrituração contábil elaborada para atendimento à legislação tributária deverá conter todos os fatos contábeis do período de apuração, devendo ser elaborada em forma contábil e com a utilização do plano de contas da escrituração comercial. Os lançamentos realizados nesta escrituração contábil deverão, nos casos em que couber, manter correspondência com aqueles efetuados na escrituração comercial, inclusive no que se refere aos históricos. A escrituração contábil será transmitida ao Sped.","Para a elaboração da escrituração contábil, é necessário que ela contenha todos os fatos contábeis do período de apuração, seja elaborada em forma contábil e utilize o plano de contas da escrituração comercial. Os lançamentos devem manter correspondência com a escrituração comercial, quando aplicável, incluindo históricos. Essa escrituração será transmitida ao Sped para fins de fiscalização. O lucro líquido será calculado com base nessa escrituração, observando a Lei nº 6.404, de 1976, e os ajustes tributários serão feitos considerando valores em moeda nacional conforme o artigo 286."
"Qual deve ser o tratamento tributário, para fins de determinação do lucro real  e do resultado ajustado, para pagamento baseado em ações? Em que  momento o pagamento baseado em ações poderá ser considerado dedutível?","O valor da remuneração dos serviços prestados por empregados ou similares, efetuada por meio de acordo com pagamento baseado em ações, deve ser adicionado ao lucro líquido para fins de apuração do lucro real e do resultado ajustado no período de apuração em que o custo ou a despesa forem apropriados. A remuneração dos serviços prestados por empregados ou similares, efetuada por meio de acordo com pagamento baseado em ações, será dedutível somente depois do pagamento, quando liquidados em caixa ou outro ativo, ou depois da transferência da propriedade definitiva das ações ou opções de ações, quando liquidados com instrumentos patrimoniais.","Para fins de determinação do lucro real e do resultado ajustado, o valor da remuneração baseada em ações dos empregados ou similares deve ser adicionado ao lucro líquido. O pagamento baseado em ações será considerado dedutível somente após o pagamento em caixa ou outro ativo, ou após a transferência definitiva das ações ou opções de ações, se forem liquidados com instrumentos patrimoniais. O valor a ser excluído na dedução será o efetivamente pago em caso de liquidação em caixa ou outro ativo financeiro, ou o valor reconhecido no patrimônio líquido conforme a legislação comercial quando se trata de liquidação por instrumentos patrimoniais."
Qual o valor que deverá ser considerado para fins de exclusão na determinação  do lucro real e do resultado ajustado?,"O valor a ser excluído será: I - o efetivamente pago, quando a liquidação baseada em ação for efetuada em caixa ou outro ativo financeiro; ou II - o reconhecido no patrimônio líquido nos termos da legislação comercial, quando a liquidação for efetuada em instrumentos patrimoniais.","O valor a ser considerado para fins de exclusão na determinação do lucro real e do resultado ajustado será:
- O efetivamente pago, quando a liquidação baseada em ação é em caixa ou outro ativo financeiro; ou
- O valor reconhecido no patrimônio líquido conforme a legislação comercial, quando a liquidação é por meio de instrumentos patrimoniais, sendo este valor o que teve como contrapartida contábil a remuneração registrada em custo ou despesa."
Como devem ser feitos os ajustes na determinação do lucro real e do resultado  ajustado no reconhecimento e na reversão da perda estimada do valor de  ativos?,"A perda estimada deverá ser adicionada na Parte A do e-Lalur e do e-Lacs no período de apuração em que for reconhecida, e registrada na Parte B para ser excluída quando da alienação ou baixa do ativo correspondente, ou na reversão contábil.","Na determinação do lucro real e do resultado ajustado, os ajustes devem ser feitos da seguinte maneira:

1. Ao reconhecer a perda estimada no valor de ativos, essa perda deve ser deduzida do valor contábil do bem na apuração do ganho ou perda de capital.

2. A perda estimada é adicionada na parte A do e-Lalur e do e-Lacs no período em que é reconhecida.

3. Para a reversão da perda estimada, caso ocorra a alienação ou baixa do ativo, o valor a ser reconhecido na apuração do lucro real e do resultado ajustado será proporcional à relação entre o valor contábil do ativo e o total da unidade geradora de caixa na data do teste de recuperabilidade.

4. A perda estimada, após a sua reversão ou quando se aplica o art. 130, é registrada na parte B para ser excluída conforme determinado.

Esses procedimentos garantem a adequada contabilização e ajuste das perdas estimadas e sua reversão no cálculo do lucro real e do resultado ajustado."
Qual o tratamento tributário da reversão contábil da perda estimada no valor  do ativo?,As reversões das perdas por desvalorização de bens que foram objeto de redução ao valor recuperável de ativos não são computadas na apuração do lucro real e do resultado ajustado.,A reversão contábil da perda por desvalorização de ativos não é computada na apuração do Imposto de Renda da Pessoa Jurídica (IRPJ) e da Contribuição Social sobre o Lucro Líquido (CSLL).
