Q,A,A_model
"Em que momento deve ser tributado o lucro gerado por uma empresa  estrangeira, classificada pela legislação brasileira como coligada ou porfólio de  investimento sem influência nem relevância, cuja participação societária seja  detida por uma por controlada direta ou indireta da controladora brasileira?","Os lucros gerados por empresas tidas como coligadas das controladas diretas ou indiretas ou como participações em empresas de portfólio, detidas por controlada direta ou indireta domiciliadas no exterior, serão tributados pela controladora brasileira quando forem reconhecidos no balanço da controlada direta ou indireta, segundo a legislação comercial de sua jurisdição.","  O lucro gerado por uma empresa estrangeira, classificada como coligada ou portfólio de investimento sem influência nem relevância, cuja participação societária seja detida por uma controlada direta ou indireta da controladora brasileira, deve ser tributado no Brasil na forma prevista no Art. 19 da Lei nº 13.278/2016, que estabelece a opção de tributar os lucros auferidos por intermédio de coligadas no exterior na forma prevista no art. 19, independentemente do descumprimento das condições previstas no caput do art. 17.

A opção de tributar os lucros auferidos por intermédio de coligadas no exterior deve ser comunicada à RFB por intermédio da Escrituração Contábil Fiscal (ECF), prevista na Instrução Normativa RFB nº 1.422, de 2013, relativa ao respectivo ano-calendário da escrituração. A opção é irretratável e deve englobar todas as coligadas no exterior.

Portanto, o lucro gerado por uma empresa estrangeira, classificada como coligada ou portfólio de investimento sem influência nem relevância, cuja participação societária seja detida por uma controlada direta ou indireta da controladora brasileira, deve ser tributado no Brasil na forma prevista na Lei nº 13.278/2016, independentemente do descumprimento das condições previstas no caput do art. 17."
A variação cambial acrescida aos juros calculados com base na taxa LIBOR são  considerados dedutíveis na apuração do lucro real?,"Sim, uma vez que a referida variação cambial é um componente dos juros para o pagamento do imposto de renda diferido relativo aos lucros auferidos no exterior.","  Sim, a variação cambial acrescida aos juros calculados com base na taxa LIBOR são considerados dedutíveis na apuração do lucro real. Isso é estabelecido no § 4º do Art. 32, que determina que os juros calculados conforme o § 3º são dedutíveis na apuração do lucro real e da base de cálculo da CSLL."
"Dos resultados das controladas diretas ou indiretas no exterior não devem  constar os resultados auferidos por outra pessoa jurídica sobre a qual a  controladora brasileira mantenha o controle direto ou indireto. Esta regra se  aplica também para a apuração do estoque de prejuízos anteriores a  01/01/2015, passiveis de compensação com lucros futuros para efeitos de  tributação no Brasil?","Em obediência à uniformidade de critério, na falta de ressalva em Lei, dos prejuízos contábeis anteriores a 2015 não devem constar resultados (lucros ou prejuízos) originados da participação em outra pessoa jurídica sobre a qual a controladora brasileira mantenha controle direto ou indireto.","  Não, a regra mencionada no art. 2º da Instrução Normativa RFB nº 1674, de 28 de novembro de 2016, não se aplica para a apuração do estoque de prejuízos anteriores a 01/01/2015, passivos de compensação com lucros futuros para efeitos de tributação no Brasil. A regra mencionada apenas se aplica para os resultados das controladas diretas ou indiretas no exterior, e não para a apuração de prejuízos anteriores."
Qual é o valor da parcela do investimento referente ao lucro ou prejuízo de  investimento no exterior que deve ser registrada na subconta de investimento?,"O valor a ser registrado na subconta de investimento é o equivalente aos lucros ou prejuízos antes da tributação no exterior sobre tais lucros ou prejuízos, assim entendido como o lucro ou prejuízo antes dos tributos sobre a renda, sejam correntes e/ou diferidos.","  O valor da parcela do investimento referente ao lucro ou prejuízo de investimento no exterior que deve ser registrada na subconta de investimento é o ajuste do valor do investimento equivalente aos lucros auferidos pela controlada, direta ou indireta, antes da tributação no exterior sobre o lucro."
"Nos casos em que o ajuste de preço de transferência/subcapitalização é maior  que o valor do lucro auferidos no exterior, será possível “carregar” para os anos  subsequentes o valor residual do ajuste que não foi deduzido da base de IR/CSLL  no ano que foi apurado? Em caso negativo, como remover o efeito de ""dupla  tributação"" sobre a parcela do ajuste que excede o valor dos lucros?","A dedução é limitada ao valor do lucro auferido no exterior pela controlada, não havendo previsão legal, para o aproveitamento de excedente em anos posteriores.","  Sim, é possível ""carregar"" para os anos subsequentes o valor residual do ajuste que não foi deduzido da base de IR/CSLL no ano que foi apurado, desde que atenda às condições estabelecidas na legislação.

De acordo com a Lei nº 9.430/96 e a Lei nº 14.596/23, é possível deduzer os valores referentes às adições, espontaneamente efetuadas, de ajustes decorrentes da aplicação das regras de preços de transferência, previstas nos arts. 18 a 22 da Lei nº 9.430/96 e nos arts. 1º a 44 da Lei nº 14.596/23, e das regras previstas nos arts. 24 a 26 da Lei nº 12.249/10.

Para que o ajuste seja deduzido, é necessário que o valor auferido pela controlada no exterior seja considerado na base de cálculo do IRPJ e da CSLL da pessoa jurídica controladora domiciliada no Brasil ou a ela equiparada, nos termos do art. 15. Além disso, é necessário que tenham sido recolhidos o imposto sobre a renda e contribuição social correspondentes, em qualquer das hipóteses previstas no caput, quando seja apurado lucro real ou base de cálculo positiva de CSLL.

Se o ajuste for maior que o valor do lucro auferido no exterior, o valor residual pode ser deduído nos anos subsequentes, desde que atenda às condições estabelecidas na legislação. No entanto, é importante lembrar que a dedução é limitada ao valor do lucro auferido pela controlada no exterior e deve ser proporcional à participação na controlada no exterior.

Para remover o efeito de ""dupla tributação"" sobre a parcela do ajuste que excede o valor dos lucros, é possível utilizar a dedução prevista no caput, desde que atenda às condições estabelecidas na legislação. Além disso, é importante lembrar que o imposto pago no exterior relativo à controlada, na proporção da parcela do valor do investimento que deixar de ser tributada em razão da aplicação do disposto no caput, não poderá ser aproveitado para dedução do valor devido a título de Imposto sobre a Renda no Brasil."
"Quais os limites aplicáveis, para a pessoa jurídica domiciliada no Brasil, nos casos  de endividamento quando o credor for pessoa física ou jurídica residente,  domiciliada ou constituída no exterior, em país ou dependência com tributação  favorecida ou sob regime fiscal privilegiado?","No caso de credor, pessoa física ou jurídica, residente, domiciliada ou constituída no exterior, em país ou dependência com tributação favorecida ou sob regime fiscal privilegiado, tanto o limite individual quanto o limite global de endividamento (somatório dos endividamentos com todas as entidades situadas naqueles países) estão limitados a 30% do valor do patrimônio líquido da pessoa jurídica residente no Brasil.","  O limite aplicável para a pessoa jurídica domiciliada no Brasil em casos de endividamento com credor pessoa física ou jurídica residente, domiciliada ou constituída no exterior, em país ou dependência com tributação favorecida ou sob regime fiscal privilegiado é de 30% (trinta por cento) do valor do patrimônio líquido da pessoa jurídica residente no Brasil. Esse limite é estabelecido no art. 25, caput, da Lei nº 14.596, de 2023, e é válido para efeito do cálculo do total do endividamento a que se refere o caput do artigo. Além disso, é importante ressaltar que os juros pagos ou creditados por fonte situada no Brasil à entidade domiciliada ou constituída no exterior, em país ou dependência com tributação favorecida ou sob regime fiscal privilegiado, somente serão dedutíveis para fins de determinação do lucro real e da base de cálculo da CSLL quando se verifique constituírem despesa necessária à atividade, conforme estabelecido no art. 47 da Lei nº 4.506, de 30 de novembro de 1964."
Em quais hipóteses existe a possibilidade de apropriação de créditos presumidos  da Contribuição para o PIS/Pasep e da Cofins relativos a selo de controle e  equipamentos de controle de produção?,"As pessoas jurídicas obrigadas pela RFB à utilização do selo de controle de que trata o art. 46 da Lei nº 4.502, de 30 de novembro de 1964; e dos equipamentos contadores de produção de que tratam os arts. 27 a 30 da Lei nº 11.488, de 2007, e o art. 58-T da Lei nº 10.833, de 2003, poderão deduzir da Contribuição para o PIS/PASEP ou da COFINS devidas em cada período de apuração, crédito presumido correspondente à taxa de que trata o art. 13 da Lei nº 12.995, de 2014, efetivamente paga no mesmo período","  A apropriação de créditos presumidos da Contribuição para o PIS/Pasep e da Cofins relativos a selo de controle e equipamentos de controle de produção é possível em algumas hipóteses, como:

* Se o selo de controle for utilizado para fins de fiscalização e o equipamento de controle de produção for utilizado para o mesmo fim, é possível a apropriação de créditos presumidos.
* Se o selo de controle for utilizado para fins de segurança, como no caso de selos de controle de acesso a áreas restritas, é possível a apropriação de créditos presumidos.
* Se o equipamento de controle de produção for utilizado para fins de inspeção ou fiscalização de processos produtivos, é possível a apropriação de créditos presumidos.

É importante lembrar que a apropriação de créditos presumidos deve ser feita de acordo com as normas e regulamentos vigentes e que é necessário ter uma adequação entre os créditos apropriados e os gastos efetivos realizados com o selo de controle e o equipamento de controle de produção. Além disso, é preciso ter uma documentação adequada para justificar a apropriação de créditos presumidos."
"De que forma devem ser apurados e registrados os créditos do art. 3º da Lei nº  10.637, de 2002, do art. 3º da Lei nº 10.833, de 2003, e do arts. 15 e 17 da Lei nº  10.865, de 2004, e os demais créditos presumidos da Contribuição para o  PIS/Pasep e da Cofins?","As pessoas jurídicas submetidas ao regime de apuração não cumulativa deverão apurar e registrar, de forma segregada, os créditos de que tratam o art. 3º da Lei nº 10.637, de 2002, o art. 3º da Lei nº 10.833, de 2003, e os arts. 15 e 17 da Lei nº 10.865, de 2004, e os créditos presumidos previstos nas Leis da Contribuição para o PIS/Pasep e da Cofins, discriminando-os em função da natureza, origem e vinculação desses créditos, observadas as normas editadas pela Secretaria da Receita Federal do Brasil.","  Os créditos devem ser apurados e registrados de forma segregada, observando as normas a serem editadas pela Secretaria da Receita Federal do Brasil, e discriminando-os em função da natureza, origem e vinculação desses créditos."
Quais as exclusões admitidas para efeito de apuração da base de cálculo da  Contribuição para o PIS/Pasep e da Cofins devidas pelas sociedades cooperativas  de rádio táxi?,"Além das exclusões admitidas para as sociedades cooperativas em geral, as sociedades cooperativas de rádio táxi podem ainda excluir da base de cálculo: 1) os valores repassados aos associados pessoas físicas decorrentes de serviços por eles prestados em nome da cooperativa; 2) as receitas de vendas de bens, mercadorias e serviços a associados, quando adquiridos de pessoas físicas não associadas; e 3) as receitas financeiras decorrentes de repasses de empréstimos a associados, contraídos de instituições financeiras, até o limite dos encargos a estas devidos. ","  As exclusões admitidas para efeito de apuração da base de cálculo da Contribuição para o PIS/Pasep e da Cofins devidas pelas sociedades cooperativas de rádio táxi são:

I. Os valores repassados aos associados pessoas físicas decorrentes de serviços por eles prestados em nome da cooperativa.

II. As receitas de vendas de bens, mercadorias e serviços a associados, quando adquiridos de pessoas físicas não associadas.

III. As receitas financeiras decorrentes de repasses de empréstimos a associados, contraídos de instituições financeiras, até o limite dos encargos a estas devidos."
"Considerando que todas as informações de interesse do fisco estão disponíveis  no SPED, a empresa vai poder eliminar os documentos físicos (em papel) que  serviram de base para a escrituração contábil e fiscal?","Todos os documentos em papel (notas fiscais, contratos, recibos, etc.) que dão suporte aos respectivos lançamentos contábeis e fiscais devem ser mantidos pelo prazo previsto nas legislações comercial e fiscal.","  Não, a empresa não pode eliminar os documentos físicos (em papel) que serviram de base para a escrituração contábil e fiscal, mesmo que todas as informações de interesse do fisco estejam disponíveis no SPED. A guarda desses documentos é estabelecida pela legislação aplicável e não é dispensada pela geração e envio do arquivo digital da EFD-Contribuições. Além disso, a recepção do arquivo digital não implica reconhecimento da veracidade e legitimidade das informações prestadas, nem homologação da apuração das contribuições efetuada pelo contribuinte. Portanto, a empresa deve mantener os documentos físicos por um período de tempo estabelecido pela legislação."
"Na ocorrência da adoção de novo método ou critério contábil, os contribuintes  já estão autorizados a fazer os referidos ajustes na apuração do lucro real, da  base de cálculo da CSLL, da COFINS e do PIS, até que a lei tributária regule a  matéria? Ou o contribuinte precisa de uma norma da RFB autorizando efetuar  tais ajustes?","Não. Quando houver modificação ou adoção de novo método ou critério contábil por meio de ato administrativo emitido com base em competência atribuída em lei comercial, a Secretaria Especial da Receita Federal do Brasil irá dispor sobre os procedimentos para anular os efeitos desses atos.","  Sim, os contribuintes estão autorizados a fazer os ajustes na apuração do lucro real, da base de cálculo da CSLL, da COFINS e do PIS, desde que os métodos e critérios contábeis utilizados sejam os mesmos que os adotados pela RFB. A norma que disciplina essa matéria é a Art. 283, que determina que a RFB identificará os atos administrativos emitidos pelas entidades contábeis e órgãos reguladores e disporá sobre os procedimentos para anular os efeitos desses atos sobre a apuração dos tributos federais em atos específicos.

Além disso, a Coordenação-Geral de Tributação da RFB (Cosit) pode identificar os atos administrativos que não contemplem modificação ou adoção de métodos e critérios contábeis, ou que tal modificação ou adoção não tenha efeito na apuração dos tributos federais, por meio de Ato Declaratório Executivo.

Portanto, é importante que os contribuintes estejam atentos às normas e decisões da RFB em relação à adoção de novos métodos ou critérios contábeis, e que os ajustes realizados na apuração dos tributos federais sejam de acordo com as disposições legais vigentes."
O controle por subcontas na adoção inicial se aplica aos ativos e passivos  relativos aos contratos de arrendamento mercantil nos quais haja  transferência substancial dos riscos e benefícios inerentes à propriedade do  bem em curso na data da adoção inicial?,"Não. Para os ativos e passivos relativos aos contratos de arrendamento mercantil em curso na data da adoção inicial, nos quais haja transferência substancial dos riscos e benefícios inerentes à propriedade do bem arrendado, não se aplica o controle por subcontas de que tratam os arts. 294 a 300 da Instrução Normativa RFB n° 1.700, de 2017. O disposto acima aplica-se, inclusive, aos contratos não tipificados como arrendamento mercantil que contenham elementos contabilizados como arrendamento mercantil por força de normas contábeis e da legislação comercial. A partir da data da adoção inicial, deverá ser observado o tratamento tributário previsto nos arts. 172 a 177 da Instrução Normativa RFB n° 1.700, de 2017.","  Não, o controle por subcontas na adoção inicial não se aplica aos ativos e passivos relativos aos contratos de arrendamento mercantil nos quais haja transferência substancial dos riscos e benefícios inerentes à propriedade do bem em curso na data da adoção inicial. A transferência substancial dos riscos e benefícios inerentes à propriedade do bem arrendado é um dos requisitos para a aplicação do regime tributário especial previsto na Instrução Normativa nº 1.015/2019, e não para o controle por subcontas. O controle por subcontas é uma medida de controle fiscal que visa a prevenir a evasão fiscal, e não se aplica a todos os contratos de arrendamento mercantil."
O contribuinte pode efetuar a exclusão da diferença negativa entre o saldo do  ativo diferido registrado na contabilidade societária e no FCONT?,"A diferença negativa verificada na data da adoção inicial entre o valor de ativo diferido na contabilidade societária e no FCONT somente poderá ser excluída se o contribuinte evidenciar essa diferença em subconta vinculada ao ativo. A diferença poderá ser controlada de duas formas: 1) por meio da utilização de uma única subconta, sendo o lançamento a crédito na subconta e a débito na conta de ativo diferido; 2) por meio da utilização de 2 (duas) subcontas, sendo o lançamento a crédito na subconta vinculada ao ativo diferido e a débito em uma subconta auxiliar à subconta vinculada ao ativo. A diferença poderá ser excluída em cada período de apuração proporcionalmente à parcela equivalente à amortização do ativo diferido de acordo com as normas e critérios tributários vigentes em 31 de dezembro de 2007. No caso de ativo diferido não reconhecido na data da adoção inicial na contabilidade societária, mas reconhecido no FCONT, a diferença deverá ser controlada na Parte B do e-Lalur e do e-Lacs.","  Sim, o contribuinte pode efetuar a exclusão da diferença negativa entre o saldo do ativo diferido registrado na contabilidade societária e no FCONT, desde que cumam as condições estabelecidas nos §§ 1º a 5º ou 6º e 7º do art. 298. É necessário que a diferença seja controlada na parte B do e-Lalur e do e-Lacs, e que a exclusão seja feita proporcionalmente à parcela equivalente à amortização do ativo diferido de acordo com as normas e critérios tributários vigentes em 31 de dezembro de 2007."
Qual deve ser o procedimento adotado pelo contribuinte no caso de contrato  de concessão de serviços públicos na adoção inicial?,"No caso de contrato de concessão de serviços públicos, o contribuinte deverá: 1) calcular o resultado tributável do contrato de concessão acumulado até a data da adoção inicial, considerando os métodos e critérios vigentes em 31 de dezembro de 2007; 2) calcular o resultado tributável do contrato de concessão acumulado até a data da adoção inicial, considerando as disposições da Instrução Normativa RFB nº 1.700/2017 e da Lei nº 6.404, de 1976; 3) calcular a diferença entre os valores referidos nos itens 1 e 2 acima, que deverá ser controlada na Parte B do e-Lalur e do e-Lacs; e 4) adicionar, se negativa, ou excluir, se positiva, a diferença referida no item 3 acima na apuração do lucro real e do resultado ajustado em quotas fixas mensais durante o prazo restante de vigência do contrato. O contribuinte deverá conservar os documentos comprobatórios da diferença enquanto os períodos de apuração abrangidos pelo contrato estiverem sujeitos a verificação por parte da Secretaria Especial da Receita Federal do Brasil. 774","  O procedimento a ser adotado pelo contribuinte no caso de contrato de concessão de serviços públicos na adoção inicial é o seguinte:

1. Calcular o resultado tributável do contrato de concessão acumulado até a data da adoção inicial, considerando os métodos e critérios vigentes em 31 de dezembro de 2007;
2. Calcular o resultado tributável do contrato de concessão acumulado até a data da adoção inicial, considerando as disposições desta Instrução Normativa e da Lei nº 6.404, de 1976;
3. Calcular a diferença entre os valores referidos nos pontos 1 e 2;
4. Adicionar, se negativa, ou excluir, se positiva, a diferença referida no ponto 3 na apuração do lucro real e do resultado ajustado em quotas fixas mensais durante o prazo restante de vigência do contrato.

Além disso, o contribuinte deve conservar os documentos comprobatórios da diferença determinada conforme disposto no inciso III do caput enquanto os períodos de apuração abrangidos pelo contrato estiverem sujeitos a verificação por parte da RFB."
Quais são os níveis de detalhamento e as características das subcontas?,"As subcontas serão analíticas e registrarão os lançamentos contábeis das diferenças em último nível. Cada subconta deve se referir a apenas uma única conta de ativo ou passivo, e cada conta de ativo ou passivo referir-se-á a apenas uma subconta. O conjunto de contas formado pela conta analítica do ativo ou passivo e as subcontas correlatas receberá identificação única, que não poderá ser alterada até o encerramento contábil das subcontas.","  Os níveis de detalhamento das subcontas são:

* Conta analítica do ativo ou passivo
* Subcontas correlatas

As características das subcontas são:

* Referir-se a apenas 1 (uma) única conta de ativo ou passivo
* Ter um conjunto de contas formado pela conta analítica do ativo ou passivo e as subcontas correlatas receber uma identificação única
* Dispor um livro Razão auxiliar que demonstre o detalhamento individualizado por ativo ou passivo
* Ser utilizadas para controlar as diferenças de valor entre a conta analítica do ativo ou passivo e as subcontas correlatas
* Não ser necessário o controle dos mesmos valores na parte B do e-Lalur e do e-Lacs."
Qual deve ser o procedimento adotado na criação de subcontas no caso de  ativos ou passivos representados por mais de uma conta?,"No caso de ativos ou passivos representados por mais de uma conta (ex: bens depreciáveis), o controle das diferenças deverá ser feito com a utilização de uma subconta para cada conta, exceto se o contribuinte optar pela utilização de subcontas auxiliares, conforme previsto nos §§ 6° e 7° do art. 295, §§ 4° e 5° do art. 296, §§ 6° e 7° do art. 298 e §§ 4° e 5° do art. 299 da Instrução Normativa RFB n° 1.700, de 2017, hipótese em que haverá somente uma subconta vinculada ao ativo acompanhada de uma subconta auxiliar.","  No caso de ativos ou passivos representados por mais de uma conta, o procedimento a ser adotado na criação de subcontas é o seguinte:

* Cada subconta deve se referir a apenas uma única conta de ativo ou passivo;
* Cada conta de ativo ou passivo referir-se-á a apenas uma subconta;
* A subconta poderá ser a própria conta representativa do ativo ou passivo que já evidencia a diferença, desde que a pessoa jurídica mantenha livro Razão auxiliar que demonstre o detalhamento individualizado por ativo ou passivo.

É importante lembrar que o conjunto de contas formado pela conta analítica do ativo ou passivo e as subcontas correlatas receberá identificação única, que não poderá ser alterada até o encerramento contábil das subcontas. Além disso, a criação de subcontas para ativos ou passivos representados por mais de uma conta dispensa o controle dos mesmos valores na parte B do e-Lalur e do e-Lacs."
O que deve ser entendido por contabilidade societária e como ela é  apresentada?,"A contabilidade societária é apresentada por meio da Escrituração Contábil Digital (ECD) no caso de pessoa jurídica que a tenha adotado nos termos da Instrução Normativa RFB nº 2.003, de 18 de janeiro de 2021. Na contabilidade societária, os ativos e passivos estarão mensurados de acordo com as disposições da Lei nº 6.404, de 1976, considerando as alterações introduzidas pela Lei n° 11.638/07 e pela Lei n° 11.941/09.","  A contabilidade societária é o processo de registro, Classificação e avaliação dos atos e operações da empresa, com o objetivo de apresentar uma imagem fiel da situação financeira e patrimonial da empresa. Ela é apresentada por meio da ECD (Demonstração Contábil), que é um documento que compila informações sobre os ativos, passivos, capital próprio e resultado da empresa. A ECD é gerada a partir da contabilidade societária, que é mantida de acordo com as disposições da Lei nº 6.404/76 e com os métodos e critérios vigentes em 31 de dezembro de 2007."
Onde estavam representados os ativos e passivos mensurados de acordo com  os métodos e critérios vigentes em 31 de dezembro de 2007 durante a vigência  do RTT? Como era gerado o FCONT?,"Esses ativos e passivos estavam no Controle Fiscal Contábil de Transição (FCONT) de que tratam os arts. 7º e 8º da Instrução Normativa RFB nº 949, de 2009. O FCONT era gerado a partir da contabilidade societária, expurgando e inserindo os lançamentos informados no Programa Validador e Assinador da Entrada de Dados para o Controle Fiscal Contábil de Transição de que trata a Instrução Normativa RFB nº 967, de 2009 (e alterações).","  Os ativos e passivos mensurados de acordo com os métodos e critérios vigentes em 31 de dezembro de 2007 durante a vigência do RTT estavam representados no FCONT, que era gerado a partir da contabilidade societária, expurgando e inserindo os lançamentos informados no Programa Validador e Assinador da Entrada de Dados para o Controle Fiscal Contábil de Transição, como estabelecido na Instrução Normativa RFB nº 967, de 2009."
"As disposições contidas na Instrução Normativa SRF nº 11, de 10 de fevereiro  de 1999, eram aplicadas somente às operações de incorporação, fusão e cisão,  ocorridas até 31 de dezembro de 2017, cuja participação societária tenha sido  adquirida até 31 de dezembro de 2014, desde que o processo de aquisição  tenha sido iniciado até 31 de dezembro de 2014. Neste sentido, o que pode ser  entendido como início do processo de aquisição?",O pedido de aprovação da aquisição junto ao órgão regulador ou fiscalizador deve ter sido protocolizado até 31 de dezembro de 2014.,"  O início do processo de aquisição pode ser entendido como o momento em que a pessoa jurídica iniciou as negociações ou tratativas para adquirir a participação societária, ou ainda, como o momento em que foi feita a oferta de compra da participação societária. É importante lembrar que o processo de aquisição deve ter sido iniciado até 31 de dezembro de 2014, para que a operação de incorporação, fusão ou cisão seja considerada como tendo ocorrido até 31 de dezembro de 2017, e, portanto, esteja sujeita às disposições contidas na Instrução Normativa SRF nº 11, de 10 de fevereiro de 1999."
"Qual será o resultado tributável quando da alienação de bem objeto de  arrendamento mercantil, na hipótese em que o valor contábil do bem já tiver  sido computado na determinação do lucro real e do resultado ajustado pela  arrendatária a título de contraprestação de arrendamento mercantil?","Quando o valor contábil do bem já tiver sido computado na determinação do lucro real e do resultado ajustado pela arrendatária, a título de contraprestação de arrendamento mercantil, o resultado tributável na alienação de bem ou direito corresponderá ao respectivo valor da alienação.","  No caso em que o valor contábil do bem já tiver sido computado na determinação do lucro real ou do resultado ajustado pela arrendatária a título de contraprestação de arrendamento mercantil, o resultado tributável na alienação de bem ou direito corresponderá ao respectivo valor da alienação.

Portanto, o resultado tributável será o valor da alienação do bem ou direito, e não o valor contábil do bem como baseado na escrituração do contribuinte. Isso é estabelecido no § 2º do Art. 177 da lei."
"Qual o tratamento aplicável, em relação ao ganho de capital, aos contratos não  tipificados como arrendamento mercantil e que contenham elementos  contabilizados como arrendamento mercantil por força de normas contábeis e  da legislação comercial?","Em relação aos contratos não tipificados como arrendamento mercantil que contenham elementos contabilizados como arrendamento mercantil por força de normas contábeis e da legislação comercial, a determinação do ganho ou perda de capital de bens ou direitos que tenham sido objeto de arrendamento mercantil terá por base o valor contábil do bem, assim entendido o que estiver registrado na escrituração do contribuinte, diminuído, se for o caso, da depreciação, amortização ou exaustão acumulada e das perdas estimadas no valor de ativos. O disposto acima não se aplica quando o valor contábil do bem já tiver sido computado na determinação do lucro real e do resultado ajustado pela arrendatária, a título de contraprestação de arrendamento mercantil. Neste caso, o resultado tributável da alienação corresponderá ao respectivo valor da alienação.","  O tratamento aplicável ao ganho de capital em relação aos contratos não tipificados como arrendamento mercantil e que contenham elementos contabilizados como arrendamento mercantil por força de normas contábeis e da legislação comercial é o disposto no Art. 177, §3º, da lei. Esse dispositivo estabelece que o resultado tributável na alienação de bem ou direito corresponderá ao respectivo valor da alienação."
"O que deve ser considerado como ""contraprestações creditadas""?","Para efeito do disposto no art. 175 da Instrução Normativa RFB nº 1.700, de 2017, consideram-se contraprestações creditadas as contraprestações vencidas.","  As contraprestações creditadas são as contraprestações vencidas, ou seja, as que já foram pagas ou creditadas. Essas contraprestações são consideradas como despesas financeiras e podem ser dedutíveis na apuração do lucro real e do resultado ajustado, desde que cumam com os requisitos estabelecidos na norma."
"O que é “despesa financeira” considerada nas contraprestações pagas ou  creditadas, a que se refere o inciso I do art. 175 da IN RFB nº 1.700, de 2017?","São os encargos financeiros, incluindo-se os juros decorrentes do ajuste a valor presente.","  A despesa financeira considerada nas contraprestações pagas ou creditadas, ao qual se refere o inciso I do art. 175 da IN RFB nº 1.700, de 2017, é o juros computados no valor da contraprestação de arrendamento mercantil."
"Em relação às operações de arrendamento mercantil, é necessária  evidenciação em subconta?",No caso de bem objeto de arrendamento mercantil financeiro não é necessário que a arrendatária evidencie em subconta vinculada ao bem arrendado os juros decorrentes do ajuste a valor presente relativo ao contrato de arrendamento mercantil.,"  Não é necessário evidenciar em subconta as operações de arrendamento mercantil, pois o art. 175, § 7º, determina que, no caso de bem objeto de arrendamento mercantil, não é necessária a evidenciação em subconta de que trata § 1º do art. 93."
"Descaracterizada a operação de arrendamento mercantil financeiro, como será  determinado o preço de compra e venda?","O preço de compra e venda será o total das contraprestações pagas durante a vigência do arrendamento, acrescido da parcela paga a título de preço de aquisição. ","  O preço de compra e venda será determinado como o total das contraprestações pagas durante a vigência do arrendamento, acrescido da parcela paga a título de preço de aquisição, como estabelecido no § 1º do Art. 176."
"Como deverão ser tratados os custos ou despesas operacionais pela  adquirente, na hipótese de descaracterização da operação de arrendamento  mercantil? Adicionalmente, como deverão ser tratados os eventuais tributos  não recolhidos?","As importâncias já deduzidas, como custo ou despesa operacional pela adquirente, acrescerão ao lucro tributável, no período de apuração correspondente à respectiva dedução. Adicionalmente, os tributos não recolhidos serão devidos com acréscimos previstos na legislação vigente.","  Na hipótese de descaracterização da operação de arrendamento mercantil, os custos ou despesas operacionais pela adquirente devem ser tratados da seguinte forma:

* As importâncias já deduzidas como custo ou despesa operacional pela adquirente serão acrescidas ao lucro tributável no período de apuração correspondente à respectiva dedução, de acordo com o § 2º do Art. 176.
* Os tributos não recolhidos na hipótese prevista no § 2º serão devidos com acréscimos previstos na legislação vigente, de acordo com o § 3º do Art. 176.

Portanto, é importante que a adquirente tenha um cuidado especial na contabilização e no gerenciamento de custos e despesas operacionais, para evitar problemas com a fiscalização e garantir a correta apuração de impostos."
"Quais valores devem ser computados na determinação da base de cálculo do  PIS e da COFINS, em operação de arrendamento mercantil, na pessoa jurídica  arrendadora?","A pessoa jurídica arrendadora deverá computar na apuração da base de cálculo da Contribuição para o PIS/Pasep e da COFINS, o valor da contraprestação de arrendamento mercantil, independentemente de na operação haver transferência substancial dos riscos e benefícios inerentes à propriedade do ativo.","  A pessoa jurídica arrendadora deve computar na determinação da base de cálculo do PIS e da COFINS o valor da contraprestação de arrendamento mercantil, independentemente de haver transferência substancial dos riscos e benefícios inerentes à propriedade do ativo. Além disso, as receitas financeiras reconhecidas conforme as normas contábeis e legislação comercial relativas ao arrendamento mercantil que estiverem computadas na contraprestação de que trata o caput não serão acrescidas às bases de cálculo do PIS/Pasep e da Cofins.

No entanto, é importante ressaltar que o disposto nos incisos I e II do § 3º não se aplica às atualizações feitas sobre contraprestações vencidas."
"Qual o tratamento tributário dispensado à receita decorrente da venda de  bens classificados no grupo de ""ativo não circulante mantido para venda"",  quando pessoa jurídica sujeita ao regime não cumulativo?","Não integram a base de cálculo da Contribuição para o PIS/Pasep e da COFINS apurados no regime de incidência não-cumulativa a que se referem a Lei nº 10.637, de 2002, e a Lei nº 10.833, de 2003, as outras receitas, decorrentes da venda de bens do ativo não circulante, classificado como investimento, imobilizado ou intangível. Tal disposição se aplica inclusive no caso do bem ter sido reclassificado para o Ativo Circulante com intenção de venda, por força das normas contábeis e da legislação comercial.","  A receita decorrente da venda de bens classificados no grupo de ""ativo não circulante mantido para venda"" não integra a base de cálculo da Contribuição para o PIS/Pasep e da Cofins apurados no regime de incidência não cumulativa. Essa é a disposição do art. 279, que estabelece que as outras receitas de que trata o inciso IV do caput do art. 187 da Lei nº 6.404, de 1976, decorrentes da venda de bens do ativo não circulante classificado como investimento, imobilizado ou intangível, não integram a base de cálculo da Contribuição para o PIS/Pasep e da Cofins.

Além disso, o Parágrafo Único do art. 279 estabelece que o disposto no caput aplica-se inclusive no caso de o bem ter sido reclassificado para o ativo circulante com intenção de venda por força das normas contábeis e da legislação comercial.

Portanto, a receita decorrente da venda de bens classificados no grupo de ""ativo não circulante mantido para venda"" não será tributada no regime de incidência não cumulativa."
