Q,A,A_model
Qual deve ser o procedimento adotado pelo contribuinte no caso de contrato  de concessão de serviços públicos na adoção inicial?,"No caso de contrato de concessão de serviços públicos, o contribuinte deverá: 1) calcular o resultado tributável do contrato de concessão acumulado até a data da adoção inicial, considerando os métodos e critérios vigentes em 31 de dezembro de 2007; 2) calcular o resultado tributável do contrato de concessão acumulado até a data da adoção inicial, considerando as disposições da Instrução Normativa RFB nº 1.700/2017 e da Lei nº 6.404, de 1976; 3) calcular a diferença entre os valores referidos nos itens 1 e 2 acima, que deverá ser controlada na Parte B do e-Lalur e do e-Lacs; e 4) adicionar, se negativa, ou excluir, se positiva, a diferença referida no item 3 acima na apuração do lucro real e do resultado ajustado em quotas fixas mensais durante o prazo restante de vigência do contrato. O contribuinte deverá conservar os documentos comprobatórios da diferença enquanto os períodos de apuração abrangidos pelo contrato estiverem sujeitos a verificação por parte da Secretaria Especial da Receita Federal do Brasil. 774","No caso de contrato de concessão de serviços públicos na adoção inicial, o contribuinte deve seguir os seguintes passos:

1. Calcular o resultado tributável do contrato de concessão acumulado até a data da adoção inicial, utilizando os métodos e critérios vigentes em 31 de dezembro de 2007 (inciso I do artigo 305).

2. Calcular o resultado tributável do contrato de concessão acumulado até a data da adoção inicial, considerando as disposições da Instrução Normativa e da Lei nº 6.404, de 1976 (inciso II do artigo 305).

3. Calcular a diferença entre os valores obtidos nos passos anteriores (inciso III do artigo 305).

4. Adicionar (se a diferença for negativa) ou excluir (se a diferença for positiva) essa diferença na apuração do lucro real e do resultado ajustado em quotas fixas mensais durante o prazo restante de vigência do contrato (inciso IV do artigo 305).

A partir da adoção inicial, o resultado tributável de todos os contratos de concessão de serviços públicos será determinado seguindo as disposições da Instrução Normativa e da Lei nº 6.404, de 1976 (§ 1º do artigo 305)."
Quais são os níveis de detalhamento e as características das subcontas?,"As subcontas serão analíticas e registrarão os lançamentos contábeis das diferenças em último nível. Cada subconta deve se referir a apenas uma única conta de ativo ou passivo, e cada conta de ativo ou passivo referir-se-á a apenas uma subconta. O conjunto de contas formado pela conta analítica do ativo ou passivo e as subcontas correlatas receberá identificação única, que não poderá ser alterada até o encerramento contábil das subcontas.","Os níveis de detalhamento envolvem a utilização de subcontas para controlar as diferenças entre os lançamentos contábeis e os valores dos ativos ou passivos. As características das subcontas incluem que elas devem ser analíticas, se referir a apenas uma conta de ativo ou passivo específica (e essa conta deve se referir apenas a uma subconta), e formar um conjunto com a conta analítica correspondente com uma identificação única. Além disso, as subcontas devem garantir que o saldo da subconta mais o saldo da conta vinculada resulta no valor do ativo ou passivo conforme as disposições legais."
Qual deve ser o procedimento adotado na criação de subcontas no caso de  ativos ou passivos representados por mais de uma conta?,"No caso de ativos ou passivos representados por mais de uma conta (ex: bens depreciáveis), o controle das diferenças deverá ser feito com a utilização de uma subconta para cada conta, exceto se o contribuinte optar pela utilização de subcontas auxiliares, conforme previsto nos §§ 6° e 7° do art. 295, §§ 4° e 5° do art. 296, §§ 6° e 7° do art. 298 e §§ 4° e 5° do art. 299 da Instrução Normativa RFB n° 1.700, de 2017, hipótese em que haverá somente uma subconta vinculada ao ativo acompanhada de uma subconta auxiliar.","No caso de ativos ou passivos representados por mais de 1 (uma) conta, o controle das diferenças deve ser feito com a utilização de 1 (uma) subconta para cada conta, conforme estabelecido no § 2º do artigo 300."
O que deve ser entendido por contabilidade societária e como ela é  apresentada?,"A contabilidade societária é apresentada por meio da Escrituração Contábil Digital (ECD) no caso de pessoa jurídica que a tenha adotado nos termos da Instrução Normativa RFB nº 2.003, de 18 de janeiro de 2021. Na contabilidade societária, os ativos e passivos estarão mensurados de acordo com as disposições da Lei nº 6.404, de 1976, considerando as alterações introduzidas pela Lei n° 11.638/07 e pela Lei n° 11.941/09."," A contabilidade societária refere-se ao sistema de contabilidade utilizado em sociedades comerciais. Neste contexto, é apresentada através da ECD (Estatuto de Contas Digitais) por uma pessoa jurídica que adotou essa contabilidade, seguindo as instruções da Instrução Normativa RFB nº 787 (de 2007) ou a Instrução Normativa RFB nº 1.420 (de 2013)."
Onde estavam representados os ativos e passivos mensurados de acordo com  os métodos e critérios vigentes em 31 de dezembro de 2007 durante a vigência  do RTT? Como era gerado o FCONT?,"Esses ativos e passivos estavam no Controle Fiscal Contábil de Transição (FCONT) de que tratam os arts. 7º e 8º da Instrução Normativa RFB nº 949, de 2009. O FCONT era gerado a partir da contabilidade societária, expurgando e inserindo os lançamentos informados no Programa Validador e Assinador da Entrada de Dados para o Controle Fiscal Contábil de Transição de que trata a Instrução Normativa RFB nº 967, de 2009 (e alterações).","Os ativos e passivos mensurados de acordo com os métodos e critérios vigentes em 31 de dezembro de 2007 estavam representados no FCONT durante a vigência do RTT. O FCONT era gerado a partir da contabilidade societária, expurgando e inserindo os lançamentos informados no Programa Validador e Assinador da Entrada de Dados para o Controle Fiscal Contábil de Transição, conforme a Instrução Normativa RFB nº 967, de 2009."
"As disposições contidas na Instrução Normativa SRF nº 11, de 10 de fevereiro  de 1999, eram aplicadas somente às operações de incorporação, fusão e cisão,  ocorridas até 31 de dezembro de 2017, cuja participação societária tenha sido  adquirida até 31 de dezembro de 2014, desde que o processo de aquisição  tenha sido iniciado até 31 de dezembro de 2014. Neste sentido, o que pode ser  entendido como início do processo de aquisição?",O pedido de aprovação da aquisição junto ao órgão regulador ou fiscalizador deve ter sido protocolizado até 31 de dezembro de 2014.,"No contexto fornecido, o início do processo de aquisição de participações societárias refere-se aos passos iniciais e iniciativas que levarão à aquisição dessas participações. Neste caso, para que as disposições da Instrução Normativa SRF nº 11 se aplicassem, esses passos deveriam ter sido iniciados até 31 de dezembro de 2014. O que constitui exatamente o início do processo pode variar de acordo com as especificidades de cada caso, mas pode incluir negociações, estudos de viabilidade, assinatura de acordos preliminares ou outras ações que demonstram a intenção de adquirir a participação societária."
"Qual será o resultado tributável quando da alienação de bem objeto de  arrendamento mercantil, na hipótese em que o valor contábil do bem já tiver  sido computado na determinação do lucro real e do resultado ajustado pela  arrendatária a título de contraprestação de arrendamento mercantil?","Quando o valor contábil do bem já tiver sido computado na determinação do lucro real e do resultado ajustado pela arrendatária, a título de contraprestação de arrendamento mercantil, o resultado tributável na alienação de bem ou direito corresponderá ao respectivo valor da alienação.","Na hipótese em questão, o resultado tributável na alienação do bem será o valor da alienação, já que o valor contábil do bem foi computado na determinação do lucro real e do resultado ajustado pela arrendatária."
"Qual o tratamento aplicável, em relação ao ganho de capital, aos contratos não  tipificados como arrendamento mercantil e que contenham elementos  contabilizados como arrendamento mercantil por força de normas contábeis e  da legislação comercial?","Em relação aos contratos não tipificados como arrendamento mercantil que contenham elementos contabilizados como arrendamento mercantil por força de normas contábeis e da legislação comercial, a determinação do ganho ou perda de capital de bens ou direitos que tenham sido objeto de arrendamento mercantil terá por base o valor contábil do bem, assim entendido o que estiver registrado na escrituração do contribuinte, diminuído, se for o caso, da depreciação, amortização ou exaustão acumulada e das perdas estimadas no valor de ativos. O disposto acima não se aplica quando o valor contábil do bem já tiver sido computado na determinação do lucro real e do resultado ajustado pela arrendatária, a título de contraprestação de arrendamento mercantil. Neste caso, o resultado tributável da alienação corresponderá ao respectivo valor da alienação.","No tratamento de ganho de capital em contratos não tipificados como arrendamento mercantil, mas que contêm elementos contabilizados como arrendamento mercantil por normas contábeis e legislação comercial, o valor de base será o valor contábil do bem, diminuído pela depreciação, amortização, exaustão e perdas estimadas no valor de ativos, de acordo com a Lei Art. 177."
"O que deve ser considerado como ""contraprestações creditadas""?","Para efeito do disposto no art. 175 da Instrução Normativa RFB nº 1.700, de 2017, consideram-se contraprestações creditadas as contraprestações vencidas.","Os ""contraprestações creditadas"" são entendidos, no contexto dessa lei, como as contraprestações que já venceram."
"O que é “despesa financeira” considerada nas contraprestações pagas ou  creditadas, a que se refere o inciso I do art. 175 da IN RFB nº 1.700, de 2017?","São os encargos financeiros, incluindo-se os juros decorrentes do ajuste a valor presente.","Uma ""despesa financeira"" considerada nas contraprestações pagas ou creditadas, no contexto do inciso I do artigo 175 da Instrução Normativa RFB nº 1.700, de 2017, refere-se aos juros computados no valor da contraprestação de arrendamento mercantil."
"Em relação às operações de arrendamento mercantil, é necessária  evidenciação em subconta?",No caso de bem objeto de arrendamento mercantil financeiro não é necessário que a arrendatária evidencie em subconta vinculada ao bem arrendado os juros decorrentes do ajuste a valor presente relativo ao contrato de arrendamento mercantil.,"Não, na hipótese de bem objeto de arrendamento mercantil, não é necessária a evidenciação em subconta, conforme o § 7º do artigo em questão."
"Descaracterizada a operação de arrendamento mercantil financeiro, como será  determinado o preço de compra e venda?","O preço de compra e venda será o total das contraprestações pagas durante a vigência do arrendamento, acrescido da parcela paga a título de preço de aquisição. ","Na descaracterização da operação de arrendamento mercantil financeiro, o preço de compra e venda será determinado como o total das contraprestações pagas durante a vigência do arrendamento, mais a parcela paga a título de preço de aquisição, de acordo com a Lei nº 6.099."
"Como deverão ser tratados os custos ou despesas operacionais pela  adquirente, na hipótese de descaracterização da operação de arrendamento  mercantil? Adicionalmente, como deverão ser tratados os eventuais tributos  não recolhidos?","As importâncias já deduzidas, como custo ou despesa operacional pela adquirente, acrescerão ao lucro tributável, no período de apuração correspondente à respectiva dedução. Adicionalmente, os tributos não recolhidos serão devidos com acréscimos previstos na legislação vigente.","Na hipótese de descaracterização de uma operação de arrendamento mercantil, as importâncias já deduzidas como custo ou despesa operacional pela adquirente serão acrescidas ao lucro tributável no período de apuração correspondente à respectiva dedução. Se houver tributos não recolhidos nessa hipótese, eles deverão ser devidos com os acréscimos previstos na legislação vigente."
"Quais valores devem ser computados na determinação da base de cálculo do  PIS e da COFINS, em operação de arrendamento mercantil, na pessoa jurídica  arrendadora?","A pessoa jurídica arrendadora deverá computar na apuração da base de cálculo da Contribuição para o PIS/Pasep e da COFINS, o valor da contraprestação de arrendamento mercantil, independentemente de na operação haver transferência substancial dos riscos e benefícios inerentes à propriedade do ativo.","Na operação de arrendamento mercantil, a pessoa jurídica arrendadora deve computar o valor da contraprestação de arrendamento mercantil na determinação da base de cálculo do PIS/Pasep e da Cofins, independentemente de haver transferência de riscos e benefícios inerentes à propriedade do ativo. No entanto, alguns casos específicos podem ter exceções, como as pessoas jurídicas sujeitas ao regime de tributação não cumulativo, que podem descontar créditos sobre o valor do custo de aquisição ou construção dos bens arrendados. Além disso, em determinadas situações, receitas financeiras, variações monetárias ativas e outros valores específicos podem ser excluídos da base de cálculo, conforme as disposições legais e regulamentares."
"Qual o tratamento tributário dispensado à receita decorrente da venda de  bens classificados no grupo de ""ativo não circulante mantido para venda"",  quando pessoa jurídica sujeita ao regime não cumulativo?","Não integram a base de cálculo da Contribuição para o PIS/Pasep e da COFINS apurados no regime de incidência não-cumulativa a que se referem a Lei nº 10.637, de 2002, e a Lei nº 10.833, de 2003, as outras receitas, decorrentes da venda de bens do ativo não circulante, classificado como investimento, imobilizado ou intangível. Tal disposição se aplica inclusive no caso do bem ter sido reclassificado para o Ativo Circulante com intenção de venda, por força das normas contábeis e da legislação comercial.","A receita decorrente da venda de bens classificados como ""ativo não circulante mantido para venda"" não integra a base de cálculo da Contribuição para o PIS/Pasep e da Cofins no regime de incidência não cumulativa, mesmo que o bem tenha sido reclassificado para o ativo circulante com a intenção de venda, de acordo com as normas contábeis e legislação comercial."
O ganho decorrente de avaliação de ativo com base no valor justo integrará a  base de cálculo estimada do IRPJ e da CSLL?,Não. A contrapartida do aumento no valor do ativo decorrente de avaliação com base no valor justo não integrará a base de cálculo estimada do IRPJ e da CSLL.,"Não, o ganho decorrente de avaliação de ativo com base no valor justo não será incluído na base de cálculo estimada do IRPJ e da CSLL, exceto se o ganho relativo ao aumento no valor do ativo tivesse sido anteriormente computado na base de cálculo do tributo. (from Art. 41 of the provided legal context)"
O ganho decorrente de avaliação de ativo com base no valor justo integrará a  base de cálculo do lucro e resultado presumido?,"Não. A contrapartida do aumento no valor do ativo decorrente de avaliação com base no valor justo não integrará a base de cálculo do lucro e resultado presumido no período de apuração: I - relativo à avaliação com base no valor justo, caso seja registrado diretamente em conta de receita; ou II - em que seja reclassificado como receita, caso seja inicialmente registrado em conta de patrimônio líquido.","Não, o ganho decorrente de avaliação de ativo com base no valor justo não integrará as bases de cálculo do lucro presumido e do resultado presumido, exceto em certas situações específicas mencionadas no artigo."
"Na apuração do ganho de capital na alienação de investimento, imobilizado ou  intangível a ser acrescido à base de cálculo do lucro e resultado presumido, o  aumento no valor do ativo decorrente de avaliação com base no valor justo  pode ser considerado como parte integrante do valor contábil?","Não, exceto se o ganho relativo à avaliação com base no valor justo tenha sido anteriormente computado na base de cálculo do tributo.","Não, na apuração do ganho de capital na alienação de investimento, imobilizado ou intangível, o aumento no valor do ativo decorrente de avaliação com base no valor justo não será considerado como parte integrante do valor contábil, exceto se o ganho relativo ao aumento no valor do ativo tivesse sido anteriormente computado na base de cálculo do tributo."
O ganho decorrente de avaliação de ativo com base no valor justo integrará a  base de cálculo do lucro e resultado arbitrado?,"Não. A contrapartida do aumento no valor do ativo decorrente de avaliação com base no valor justo não integrará as bases de cálculo do lucro e do resultado arbitrados no período de apuração: I - relativo à avaliação com base no valor justo, caso seja registrado diretamente em conta de receita; ou II - em que seja reclassificado como receita, caso seja inicialmente registrado em conta de patrimônio líquido.","Não, o ganho decorrente de avaliação de ativo com base no valor justo não integrará as bases de cálculo do lucro arbitrado e do resultado arbitrado, exceto em certas situações específicas mencionadas no artigo 229 da lei."
"Na apuração do ganho de capital na alienação de investimento, imobilizado ou  intangível a ser acrescido à base de cálculo do lucro e do resultado arbitrado,  o aumento no valor do ativo decorrente de avaliação com base no valor justo  pode ser considerado como parte integrante do valor contábil?","Não, exceto se o ganho relativo à avaliação com base no valor justo tenha sido anteriormente computado na base de cálculo do tributo.","Não, na apuração do ganho de capital na alienação de investimento, imobilizado ou intangível, o aumento no valor do ativo decorrente de avaliação com base no valor justo não pode ser considerado como parte integrante do valor contábil, exceto se o ganho relativo ao aumento no valor do ativo tivesse sido anteriormente computado na base de cálculo do tributo."
"Na hipótese em que o Banco Central do Brasil venha a modificar ou incorporar  novos dispositivos contábeis a serem aplicados pelas instituições financeiras e  demais entidades autorizadas a funcionar, como os impactos tributários  devem ser avaliados?","A modificação ou a adoção de métodos e critérios contábeis pelo Banco Central do Brasil não terá implicação na apuração dos tributos federais até que lei tributária regule a matéria, observado o disposto no art. 283 da Instrução Normativa RFB n° 1.700, de 2017.","Quando o Banco Central do Brasil modifica ou adota novos métodos e critérios contábeis, os impactos tributários só serão regulados e aplicados em lei tributária específica. Até que aconteça isso, essas mudanças não afetarão a cálculo de impostos federais."
"No que tange à elaboração da escrituração contábil citada na questão anterior,  quais requisitos deverão ser observados? Como tal escrituração será  formalizada para fins de fiscalização?","A escrituração contábil elaborada para atendimento à legislação tributária deverá conter todos os fatos contábeis do período de apuração, devendo ser elaborada em forma contábil e com a utilização do plano de contas da escrituração comercial. Os lançamentos realizados nesta escrituração contábil deverão, nos casos em que couber, manter correspondência com aqueles efetuados na escrituração comercial, inclusive no que se refere aos históricos. A escrituração contábil será transmitida ao Sped.","Para elaborar a escrituração contábil mencionada, deve-se seguir vários requisitos. O artigo 287 exige que seja baseada na moeda nacional, contém todos os fatos contábeis do período de apuração e siga a forma e o plano de contas da escrituração comercial. Os lançamentos devem corresponder aos feitos na escrituração comercial e ser transmitidos ao Sped (Sistema de Produção e Envio de Declarações). Além disso, o lucro líquido deve ser obtido com base nessa escrituração contábil, seguindo as disposições da Lei nº 6.404, e os ajustes de adição, exclusão ou compensação devem ser realizados com valores reconhecidos e mensurados na moeda nacional."
"Qual deve ser o tratamento tributário, para fins de determinação do lucro real  e do resultado ajustado, para pagamento baseado em ações? Em que  momento o pagamento baseado em ações poderá ser considerado dedutível?","O valor da remuneração dos serviços prestados por empregados ou similares, efetuada por meio de acordo com pagamento baseado em ações, deve ser adicionado ao lucro líquido para fins de apuração do lucro real e do resultado ajustado no período de apuração em que o custo ou a despesa forem apropriados. A remuneração dos serviços prestados por empregados ou similares, efetuada por meio de acordo com pagamento baseado em ações, será dedutível somente depois do pagamento, quando liquidados em caixa ou outro ativo, ou depois da transferência da propriedade definitiva das ações ou opções de ações, quando liquidados com instrumentos patrimoniais.","Para o tratamento tributário em relação ao lucro real e resultado ajustado, o valor de pagamento baseado em ações deve ser adicionado ao lucro líquido, conforme o Art. 161. O pagamento baseado em ações pode ser considerado dedutível apenas depois do pagamento, conforme o § 1º do artigo. Isso ocorre quando o custo ou despesa é apropriado após a liquidação das ações ou opções de ações em caixa, outro ativo financeiro ou instrumentos patrimoniais, com o valor a ser excluído sendo o efetivamente pago em caixa ou outro ativo financeiro (I) ou o reconhecido no patrimônio líquido nos termos da legislação comercial (II)."
Qual o valor que deverá ser considerado para fins de exclusão na determinação  do lucro real e do resultado ajustado?,"O valor a ser excluído será: I - o efetivamente pago, quando a liquidação baseada em ação for efetuada em caixa ou outro ativo financeiro; ou II - o reconhecido no patrimônio líquido nos termos da legislação comercial, quando a liquidação for efetuada em instrumentos patrimoniais.","O valor que deverá ser considerado para fins de exclusão na determinação do lucro real e do resultado ajustado é o valor efetivamente pago (caso de liquidação baseada em ação em caixa ou outro ativo financeiro) ou o valor reconhecido no patrimônio líquido nos termos da legislação comercial (caso de liquidação em instrumentos patrimoniais), conforme estabelecido na seção 2 do artigo 161."
Como devem ser feitos os ajustes na determinação do lucro real e do resultado  ajustado no reconhecimento e na reversão da perda estimada do valor de  ativos?,"A perda estimada deverá ser adicionada na Parte A do e-Lalur e do e-Lacs no período de apuração em que for reconhecida, e registrada na Parte B para ser excluída quando da alienação ou baixa do ativo correspondente, ou na reversão contábil.","Para fazer os ajustes na determinação do lucro real e do resultado ajustado ao reconhecer e reversão de uma perda estimada no valor de ativos, deve-se seguir as regras estabelecidas no artigo 129 da lei. O valor contabilizado como redução ao valor recuperável de ativos não deve ser objeto de reversão. Em casos de alienação ou baixa de um ativo que faz parte de uma unidade geradora de caixa, o valor reconhecido deve ser proporcional ao valor contábil do ativo em relação ao total da unidade geradora de caixa. Para apuração de ganho ou perda de capital, as perdas estimadas de ativos devem ser deduzidas do valor contábil do bem. A perda estimada deve ser adicionada na parte A do e-Lalur e do e-Lacs no período de apuração e registrada na parte B para ser excluída conforme disposto no artigo ou nos § 1º ou § 3º."
Qual o tratamento tributário da reversão contábil da perda estimada no valor  do ativo?,As reversões das perdas por desvalorização de bens que foram objeto de redução ao valor recuperável de ativos não são computadas na apuração do lucro real e do resultado ajustado.,"O tratamento tributário da reversão contábil da perda estimada no valor do ativo não é computado na apuração do IRPJ e da CSLL, conforme estabelecido no artigo 130."
